scenario,run,group,ingestion_log2,maintenance_log2,burden_log2
SSP1-2.6,61,Prey,0.152215255179407,0.365991351550623,0.213776096371215
SSP5-8.5,61,Prey,0.126156007455286,0.685110567592961,0.558954560137675
SSP1-2.6,62,Prey,0.0782929510564361,0.417653270432957,0.339360319376521
SSP5-8.5,62,Prey,0.0925058149357129,0.765757265984486,0.673251451048773
SSP1-2.6,63,Prey,0.0249279705715177,0.344294075233389,0.319366104661871
SSP5-8.5,63,Prey,0.0873054072121088,0.572439818728206,0.485134411516098
SSP1-2.6,64,Prey,0.08634855539776,0.306279807843959,0.219931252446199
SSP5-8.5,64,Prey,0.150788477061209,0.618154704268696,0.467366227207487
SSP1-2.6,65,Prey,0.0472627961174527,0.295919995620544,0.248657199503091
SSP5-8.5,65,Prey,0.0631249761541974,0.589555025554786,0.526430049400589
SSP1-2.6,66,Prey,0.0734494543054628,0.374066087493748,0.300616633188285
SSP5-8.5,66,Prey,0.142479830471176,0.671745982157131,0.529266151685955
SSP1-2.6,67,Prey,0.097778597250401,0.319281928987185,0.221503331736784
SSP5-8.5,67,Prey,0.127390574891501,0.641308887547461,0.51391831265596
SSP1-2.6,68,Prey,0.139431879357196,0.236566141393603,0.097134262036407
SSP5-8.5,68,Prey,0.164475078677361,0.640637530577491,0.47616245190013
SSP1-2.6,69,Prey,0.0961384515259895,0.366018991450968,0.269880539924979
SSP5-8.5,69,Prey,0.15251451254379,0.671839557613587,0.519325045069797
SSP1-2.6,70,Prey,0.033547296596897,0.381120642371375,0.347573345774478
SSP5-8.5,70,Prey,0.0813994614988481,0.660028530625844,0.578629069126996
SSP1-2.6,71,Prey,0.123664724810512,0.310617242263379,0.186952517452866
SSP5-8.5,71,Prey,0.135171009611241,0.671927355068871,0.53675634545763
SSP1-2.6,72,Prey,0.0644837750888453,0.350985602984081,0.286501827895236
SSP5-8.5,72,Prey,0.103977267037001,0.657500430224618,0.553523163187618
SSP1-2.6,73,Prey,0.062691171067402,0.374965201474468,0.312274030407066
SSP5-8.5,73,Prey,0.0940122107032262,0.661745637279204,0.567733426575978
SSP1-2.6,74,Prey,0.0327552592816177,0.324571092374919,0.291815833093301
SSP5-8.5,74,Prey,0.140468461668103,0.668173675420434,0.527705213752331
SSP1-2.6,75,Prey,0.0554993471648021,0.294458484731794,0.238959137566992
SSP5-8.5,75,Prey,0.0972433545946764,0.602456919935213,0.505213565340536
SSP1-2.6,76,Prey,0.0647470730458661,0.36222944139983,0.297482368353964
SSP5-8.5,76,Prey,0.13746315171483,0.638088919263344,0.500625767548514
SSP1-2.6,77,Prey,-0.0186231641915216,0.474702703394021,0.493325867585543
SSP5-8.5,77,Prey,0.0254190639202884,0.729156279003263,0.703737215082974
SSP1-2.6,78,Prey,0.0575119102399873,0.362084231275953,0.304572321035966
SSP5-8.5,78,Prey,0.0988407313359185,0.672592711587381,0.573751980251463
SSP1-2.6,79,Prey,0.124258160949529,0.432589110415388,0.308330949465859
SSP5-8.5,79,Prey,0.138413626125131,0.656649254981019,0.518235628855888
SSP1-2.6,80,Prey,0.0680497133573354,0.376228617486349,0.308178904129014
SSP5-8.5,80,Prey,0.14596578870714,0.641673554128068,0.495707765420927
SSP1-2.6,81,Prey,0.0868433316998975,0.276039236850672,0.189195905150775
SSP5-8.5,81,Prey,0.159199449625283,0.572185680746275,0.412986231120992
SSP1-2.6,82,Prey,0.156715642575714,0.206296074864205,0.049580432288491
SSP5-8.5,82,Prey,0.217322036495627,0.558144087321265,0.340822050825638
SSP1-2.6,83,Prey,0.0353113571175546,0.403547841888077,0.368236484770522
SSP5-8.5,83,Prey,0.134597600548784,0.656345488774399,0.521747888225614
SSP1-2.6,84,Prey,0.100982796312698,0.28264646269757,0.181663666384872
SSP5-8.5,84,Prey,0.13553159874069,0.606769263043781,0.471237664303092
SSP1-2.6,85,Prey,0.0750505805506295,0.251291395525808,0.176240814975179
SSP5-8.5,85,Prey,0.113659936413891,0.55291545627202,0.439255519858129
SSP1-2.6,86,Prey,0.122276877654,0.279610578429069,0.157333700775069
SSP5-8.5,86,Prey,0.181594323297526,0.616983586285896,0.435389262988371
SSP1-2.6,87,Prey,0.086751792893577,0.339852581972089,0.253100789078512
SSP5-8.5,87,Prey,0.13927421907269,0.66306851486683,0.52379429579414
SSP1-2.6,88,Prey,0.108743936831833,0.341096888924124,0.232352952092291
SSP5-8.5,88,Prey,0.135515203817803,0.654496470114914,0.518981266297112
SSP1-2.6,89,Prey,0.0832167091296609,0.328449066396282,0.245232357266622
SSP5-8.5,89,Prey,0.10438673588554,0.668862787683186,0.564476051797646
SSP1-2.6,90,Prey,0.111508889865754,0.334337589284095,0.222828699418341
SSP5-8.5,90,Prey,0.114808488256732,0.639332610027454,0.524524121770722
SSP1-2.6,91,Prey,0.108541921576466,0.371860159655773,0.263318238079307
SSP5-8.5,91,Prey,0.152597553522713,0.657529020203245,0.504931466680532
SSP1-2.6,92,Prey,0.0686042081237986,0.328204985203897,0.259600777080098
SSP5-8.5,92,Prey,0.139180187123462,0.571650110963884,0.432469923840422
SSP1-2.6,93,Prey,0.0641529220709748,0.283355905334548,0.219202983263573
SSP5-8.5,93,Prey,0.152872362201296,0.566145552292905,0.413273190091609
SSP1-2.6,94,Prey,0.0885786858500844,0.346256187074235,0.257677501224151
SSP5-8.5,94,Prey,0.0988550490841873,0.662832963085599,0.563977914001411
SSP1-2.6,95,Prey,0.108021360710234,0.373144391798089,0.265123031087855
SSP5-8.5,95,Prey,0.1299614138783,0.692764731140677,0.562803317262377
SSP1-2.6,96,Prey,0.0292412106849569,0.350638749089652,0.321397538404695
SSP5-8.5,96,Prey,0.137305712570355,0.605370553306073,0.468064840735719
SSP1-2.6,97,Prey,0.083118762454522,0.357140309789687,0.274021547335165
SSP5-8.5,97,Prey,0.148892714327737,0.567764417580189,0.418871703252452
SSP1-2.6,98,Prey,0.159724265296815,0.288356208989986,0.128631943693171
SSP5-8.5,98,Prey,0.183207167345463,0.627638371453747,0.444431204108285
SSP1-2.6,99,Prey,-0.024837348007565,0.386997630594676,0.411834978602241
SSP5-8.5,99,Prey,0.103926230209395,0.635081043886451,0.531154813677056
SSP1-2.6,100,Prey,0.118619677449919,0.335000749276462,0.216381071826543
SSP5-8.5,100,Prey,0.203662791841555,0.607450627940428,0.403787836098873
SSP1-2.6,1,Predator,0.0104513807178171,0.422866410825585,0.412415030107768
SSP5-8.5,1,Predator,0.00157366725318317,0.664441064591321,0.662867397338138
SSP1-2.6,2,Predator,-0.00264895116803436,0.444833213559465,0.447482164727499
SSP5-8.5,2,Predator,-0.0201605015446816,0.677813962060776,0.697974463605458
SSP1-2.6,3,Predator,0.00568065502930215,0.465322412770089,0.459641757740787
SSP5-8.5,3,Predator,0.000871537037039414,0.697697349179236,0.696825812142197
SSP1-2.6,4,Predator,-0.018993349388946,0.450273169053647,0.469266518442593
SSP5-8.5,4,Predator,-0.0200069473826751,0.681519774603034,0.701526721985709
SSP1-2.6,5,Predator,-0.0112057307678206,0.392421159324154,0.403626890091975
SSP5-8.5,5,Predator,-0.0180992817591294,0.661605738667156,0.679705020426286
SSP1-2.6,6,Predator,-0.00773053029381816,0.387207670323075,0.394938200616894
SSP5-8.5,6,Predator,-0.0163236345922531,0.65225044075115,0.668574075343403
SSP1-2.6,7,Predator,-0.0159122980851196,0.433835142094763,0.449747440179882
SSP5-8.5,7,Predator,-0.0217068608920028,0.694896235941687,0.71660309683369
SSP1-2.6,8,Predator,-0.0156040483632826,0.443919676730244,0.459523725093527
SSP5-8.5,8,Predator,-0.0278463759108143,0.719403453670219,0.747249829581033
SSP1-2.6,9,Predator,0.00214017985518896,0.414881969482252,0.412741789627064
SSP5-8.5,9,Predator,-0.00737668859158855,0.684456527127745,0.691833215719333
SSP1-2.6,10,Predator,-0.00445052394782031,0.437534577234325,0.441985101182146
SSP5-8.5,10,Predator,-0.0175146406217872,0.667156422298764,0.684671062920551
SSP1-2.6,11,Predator,-0.0151814488461088,0.39736718517355,0.412548634019659
SSP5-8.5,11,Predator,-0.0151932288429016,0.7032761617815,0.718469390624401
SSP1-2.6,12,Predator,-0.0198785860552215,0.3757127155518,0.395591301607021
SSP5-8.5,12,Predator,-0.0105466209009136,0.674993531038821,0.685540151939735
SSP1-2.6,13,Predator,-0.00330715541193378,0.445971413491606,0.449278568903539
SSP5-8.5,13,Predator,-0.0267720071922657,0.68400921408483,0.710781221277096
SSP1-2.6,14,Predator,0.00335074734690636,0.461091533180368,0.457740785833462
SSP5-8.5,14,Predator,-0.00794101197453484,0.705897168824223,0.713838180798757
SSP1-2.6,15,Predator,-0.00922810678403233,0.392465811279357,0.401693918063389
SSP5-8.5,15,Predator,-0.0182400441874035,0.624395139576105,0.642635183763508
SSP1-2.6,16,Predator,5.13029547108161e-05,0.438890488284499,0.438839185329788
SSP5-8.5,16,Predator,-0.00389223740604652,0.692834397939118,0.696726635345165
SSP1-2.6,17,Predator,0.00314738640393225,0.466626563523223,0.46347917711929
SSP5-8.5,17,Predator,-0.0223168659274504,0.738897887389792,0.761214753317243
SSP1-2.6,18,Predator,-0.0109698312771942,0.345473723470028,0.356443554747222
SSP5-8.5,18,Predator,-0.0286695162928089,0.629194697910105,0.657864214202914
SSP1-2.6,19,Predator,-0.0161502714197365,0.43698892326876,0.453139194688496
SSP5-8.5,19,Predator,-0.0285803542335893,0.712526082863045,0.741106437096634
SSP1-2.6,20,Predator,-0.0140213099323675,0.41314240747515,0.427163717407517
SSP5-8.5,20,Predator,-0.0114032837202435,0.621458516943284,0.632861800663528
SSP1-2.6,21,Predator,-0.00299500881752761,0.410969036348636,0.413964045166164
SSP5-8.5,21,Predator,-0.00953354262147126,0.650458044584918,0.65999158720639
SSP1-2.6,22,Predator,-0.0266906705824553,0.453732396819861,0.480423067402317
SSP5-8.5,22,Predator,-0.0314516613367905,0.716877848353006,0.748329509689797
SSP1-2.6,23,Predator,-0.0149574808119764,0.43383352411392,0.448791004925896
SSP5-8.5,23,Predator,-0.0322857443805066,0.656495461602498,0.688781205983004
SSP1-2.6,24,Predator,-0.0115621787399806,0.428244758707432,0.439806937447413
SSP5-8.5,24,Predator,-0.0244300602242978,0.697358270031064,0.721788330255362
SSP1-2.6,25,Predator,-0.0286936955636598,0.473263352347905,0.501957047911565
SSP5-8.5,25,Predator,-0.0327931645433948,0.702418761908548,0.735211926451942
SSP1-2.6,26,Predator,-0.00186448263944101,0.416156448989301,0.418020931628742
SSP5-8.5,26,Predator,-0.0201360999451387,0.672021085278971,0.692157185224109
SSP1-2.6,27,Predator,0.000683513413676438,0.407815243302033,0.407131729888357
SSP5-8.5,27,Predator,-0.0143535491536059,0.690163721325949,0.704517270479555
SSP1-2.6,28,Predator,-0.0168948605669548,0.413017251749699,0.429912112316654
SSP5-8.5,28,Predator,-0.0246606923511697,0.646864226998792,0.671524919349962
SSP1-2.6,29,Predator,-0.00333022253589166,0.391147229993717,0.394477452529609
SSP5-8.5,29,Predator,-0.0111519740190646,0.649705047267251,0.660857021286316
SSP1-2.6,30,Predator,-0.000448513388636192,0.418370465855553,0.418818979244189
SSP5-8.5,30,Predator,-0.0140064709514766,0.715047518392746,0.729053989344223
SSP1-2.6,31,Predator,-0.0220156373286682,0.42693776068861,0.448953398017278
SSP5-8.5,31,Predator,-0.0291947560329153,0.685883249741348,0.715078005774263
SSP1-2.6,32,Predator,-0.0131653424465594,0.462517334291534,0.475682676738094
SSP5-8.5,32,Predator,-0.0175878875036064,0.720482865083863,0.738070752587469
SSP1-2.6,33,Predator,-0.0100655494639329,0.417316195296155,0.427381744760088
SSP5-8.5,33,Predator,-0.0235035320873079,0.670093594326928,0.693597126414236
SSP1-2.6,34,Predator,0.000265214888170968,0.461241938835925,0.460976723947754
SSP5-8.5,34,Predator,-0.00932421655511836,0.653302584087221,0.66262680064234
SSP1-2.6,35,Predator,-0.0025143058704971,0.446356357558142,0.448870663428639
SSP5-8.5,35,Predator,-0.0134064613645253,0.715506094390828,0.728912555755353
SSP1-2.6,36,Predator,0.00851676469190009,0.44946894073266,0.44095217604076
SSP5-8.5,36,Predator,-0.00444753625570509,0.676873779280502,0.681321315536207
SSP1-2.6,37,Predator,-0.00657118077314297,0.427894281615053,0.434465462388196
SSP5-8.5,37,Predator,-0.0150480159311002,0.679851066993903,0.694899082925003
SSP1-2.6,38,Predator,0.00407145644961017,0.395818192167946,0.391746735718336
SSP5-8.5,38,Predator,-0.00749820722037092,0.674760729978133,0.682258937198504
SSP1-2.6,39,Predator,-0.0203038932897258,0.420267368643346,0.440571261933072
SSP5-8.5,39,Predator,-0.026098593734933,0.690813793712423,0.716912387447356
SSP1-2.6,40,Predator,-0.00385956110531826,0.432864570176852,0.43672413128217
SSP5-8.5,40,Predator,-0.0161494241397331,0.681056345048001,0.697205769187734
SSP1-2.6,41,Predator,-0.0133246646499562,0.455221693511948,0.468546358161904
SSP5-8.5,41,Predator,-0.0105374609856917,0.740243517731016,0.750780978716708
SSP1-2.6,42,Predator,0.0141961491711772,0.426714947817899,0.412518798646722
SSP5-8.5,42,Predator,-0.0121733796381997,0.709085578727477,0.721258958365677
SSP1-2.6,43,Predator,-0.0250465867403689,0.473340096178536,0.498386682918905
SSP5-8.5,43,Predator,-0.0240381431237268,0.678962996731173,0.7030011398549
SSP1-2.6,44,Predator,-0.0282026156757211,0.442251158298232,0.470453773973953
SSP5-8.5,44,Predator,-0.046576235179933,0.693407412471247,0.73998364765118
SSP1-2.6,45,Predator,0.0102894380660138,0.423722660371713,0.4134332223057
SSP5-8.5,45,Predator,-0.0112865026454032,0.679652584093545,0.690939086738948
SSP1-2.6,46,Predator,0.000231316832530639,0.403643095757162,0.403411778924631
SSP5-8.5,46,Predator,-0.00403214447219148,0.648809195224338,0.65284133969653
SSP1-2.6,47,Predator,0.0012958026158319,0.399234016202102,0.397938213586271
SSP5-8.5,47,Predator,-0.00221408972006726,0.667254994149336,0.669469083869404
SSP1-2.6,48,Predator,0.00512252845141698,0.376181883866394,0.371059355414977
SSP5-8.5,48,Predator,-0.00571310246616616,0.655943560929428,0.661656663395594
SSP1-2.6,49,Predator,-0.0132256158081613,0.433984092893603,0.447209708701764
SSP5-8.5,49,Predator,-0.0271831301797301,0.683783862991283,0.710966993171013
SSP1-2.6,50,Predator,-0.0102446608533519,0.457804220342648,0.468048881196
SSP5-8.5,50,Predator,-0.0203090850458602,0.725555977556137,0.745865062601998
SSP1-2.6,51,Predator,-0.00205478432760936,0.417917011759929,0.419971796087538
SSP5-8.5,51,Predator,-0.013193682645533,0.669763748122408,0.682957430767941
SSP1-2.6,52,Predator,-0.00237709818883743,0.45080322309699,0.453180321285827
SSP5-8.5,52,Predator,-0.0177951207991255,0.696481294607213,0.714276415406339
SSP1-2.6,53,Predator,-0.00574665746288794,0.379451971615467,0.385198629078355
SSP5-8.5,53,Predator,-0.0179624254742356,0.648115414853091,0.666077840327326
SSP1-2.6,54,Predator,-0.0118890147447785,0.409222483275149,0.421111498019927
SSP5-8.5,54,Predator,-0.0156219840169534,0.68995284042605,0.705574824443004
SSP1-2.6,55,Predator,-0.0151258625613756,0.387370182450837,0.402496045012213
SSP5-8.5,55,Predator,-0.0221709686382215,0.635011351094286,0.657182319732508
SSP1-2.6,56,Predator,-0.00525429914528059,0.409092746960641,0.414347046105921
SSP5-8.5,56,Predator,-0.0081151022371762,0.695797455851315,0.703912558088491
SSP1-2.6,57,Predator,-0.0225710077132748,0.412879317720818,0.435450325434093
SSP5-8.5,57,Predator,-0.0318116399764104,0.655713642165801,0.687525282142211
SSP1-2.6,58,Predator,-0.0149937461854124,0.420125012936657,0.435118759122069
SSP5-8.5,58,Predator,-0.0273117916579445,0.706132161713716,0.733443953371661
SSP1-2.6,59,Predator,-0.00489001185384838,0.391941002273921,0.39683101412777
SSP5-8.5,59,Predator,-0.0100153016083555,0.620386511422306,0.630401813030661
SSP1-2.6,60,Predator,-0.0121519904674811,0.376028845259465,0.388180835726946
SSP5-8.5,60,Predator,-0.0155019432323739,0.670601351927657,0.686103295160031
SSP1-2.6,61,Predator,0.0177305581545285,0.375706002840487,0.357975444685959
SSP5-8.5,61,Predator,-0.0125360560252864,0.684315494684058,0.696851550709345
SSP1-2.6,62,Predator,-0.0132944420822583,0.412817033238848,0.426111475321106
SSP5-8.5,62,Predator,-0.014806322033514,0.656352882550237,0.671159204583751
SSP1-2.6,63,Predator,-0.00126979259840769,0.374984915543162,0.37625470814157
SSP5-8.5,63,Predator,-0.0236736687591078,0.650728849674035,0.674402518433143
SSP1-2.6,64,Predator,0.000250115730367152,0.420609549724254,0.420359433993887
SSP5-8.5,64,Predator,-0.0113252270302686,0.678963034089345,0.690288261119614
SSP1-2.6,65,Predator,0.00375056776009159,0.43333821730608,0.429587649545988
SSP5-8.5,65,Predator,-0.00350219167924481,0.700963829284766,0.704466020964011
SSP1-2.6,66,Predator,-0.000914507548627198,0.386273383965553,0.38718789151418
SSP5-8.5,66,Predator,-0.0160961885955357,0.650447271881085,0.66654346047662
SSP1-2.6,67,Predator,-0.0111305614978651,0.439289327644677,0.450419889142543
SSP5-8.5,67,Predator,-0.0224963390803725,0.688166925224422,0.710663264304794
SSP1-2.6,68,Predator,-0.00130030276015122,0.459208529217741,0.460508831977892
SSP5-8.5,68,Predator,-0.00859488432081962,0.674077937009909,0.682672821330728
SSP1-2.6,69,Predator,-0.00921972623327555,0.469009020373134,0.47822874660641
SSP5-8.5,69,Predator,-0.0215918104003058,0.721178918511401,0.742770728911707
SSP1-2.6,70,Predator,-0.00999568988344465,0.443914959341742,0.453910649225187
SSP5-8.5,70,Predator,-0.0224300112833788,0.702704819691652,0.725134830975031
SSP1-2.6,71,Predator,-0.02663926650541,0.443886620635839,0.470525887141249
SSP5-8.5,71,Predator,-0.0306149650209815,0.693124654278689,0.723739619299671
SSP1-2.6,72,Predator,0.00321343276669944,0.408087585445498,0.404874152678798
SSP5-8.5,72,Predator,-0.00102304184289658,0.688197783151401,0.689220824994298
SSP1-2.6,73,Predator,-0.000725831563392021,0.395594277894263,0.396320109457655
SSP5-8.5,73,Predator,-0.0120675301931566,0.67534650897155,0.687414039164707
SSP1-2.6,74,Predator,0.00326535019700672,0.418827304359453,0.415561954162447
SSP5-8.5,74,Predator,-0.00294428875372806,0.680018182264608,0.682962471018337
SSP1-2.6,75,Predator,-0.00731746290734832,0.406468578920776,0.413786041828124
SSP5-8.5,75,Predator,-0.0165717052499694,0.675408046782326,0.691979752032295
SSP1-2.6,76,Predator,-3.77989320790172e-06,0.419178581348486,0.419182361241694
SSP5-8.5,76,Predator,-0.0153783187332853,0.667906745742271,0.683285064475556
SSP1-2.6,77,Predator,-0.00732145094400792,0.39138487331142,0.398706324255427
SSP5-8.5,77,Predator,-0.0113704235697638,0.663272966475904,0.674643390045668
SSP1-2.6,78,Predator,-0.0117769845775355,0.401607225557012,0.413384210134548
SSP5-8.5,78,Predator,-0.0285185581842348,0.660461916844106,0.688980475028341
SSP1-2.6,79,Predator,0.00156768550825808,0.437767179788431,0.436199494280173
SSP5-8.5,79,Predator,-0.00256042411860338,0.666451361231917,0.669011785350521
SSP1-2.6,80,Predator,-0.00751186858252138,0.407233695566683,0.414745564149204
SSP5-8.5,80,Predator,-0.0210126474676618,0.661994610599747,0.683007258067408
SSP1-2.6,81,Predator,-0.00354530208025388,0.457050212843559,0.460595514923812
SSP5-8.5,81,Predator,-0.0122174669671642,0.730075051230265,0.742292518197429
SSP1-2.6,82,Predator,-0.0149124850460449,0.45478446450775,0.469696949553795
SSP5-8.5,82,Predator,-0.0250851108631802,0.704040622341703,0.729125733204883
SSP1-2.6,83,Predator,-0.00738088034775539,0.41701786899898,0.424398749346736
SSP5-8.5,83,Predator,-0.025646519769509,0.67497548593329,0.700622005702799
SSP1-2.6,84,Predator,-0.0144906638416347,0.444787587608579,0.459278251450214
SSP5-8.5,84,Predator,-0.0240066184983475,0.717990723912432,0.741997342410779
SSP1-2.6,85,Predator,-0.0116314599407607,0.402590330509231,0.414221790449991
SSP5-8.5,85,Predator,-0.0165005703133484,0.686447719838706,0.702948290152055
SSP1-2.6,86,Predator,-0.0198366465758677,0.459891049752323,0.479727696328191
SSP5-8.5,86,Predator,-0.0283378014767972,0.716714665821026,0.745052467297823
SSP1-2.6,87,Predator,0.00286329656931431,0.400467023545671,0.397603726976357
SSP5-8.5,87,Predator,-0.0106015677266922,0.629311234644908,0.639912802371601
SSP1-2.6,88,Predator,0.00304489707131327,0.390795986562851,0.387751089491538
SSP5-8.5,88,Predator,-0.00878157428406144,0.637856005337776,0.646637579621838
SSP1-2.6,89,Predator,-0.0118826690029761,0.407849384565876,0.419732053568852
SSP5-8.5,89,Predator,-0.0290366859044057,0.682351294932489,0.711387980836895
SSP1-2.6,90,Predator,0.00815262417155748,0.376250287214128,0.368097663042571
SSP5-8.5,90,Predator,-0.0134524224869299,0.669875535279592,0.683327957766522
SSP1-2.6,91,Predator,-0.00267854985074359,0.411488598464289,0.414167148315032
SSP5-8.5,91,Predator,-0.00821559240191552,0.659432383125155,0.667647975527071
SSP1-2.6,92,Predator,-0.00940047644762421,0.475479314815688,0.484879791263312
SSP5-8.5,92,Predator,-0.0072607897402118,0.722879784482982,0.730140574223193
SSP1-2.6,93,Predator,0.00390799286359093,0.396316291511761,0.392408298648171
SSP5-8.5,93,Predator,-0.0056057197289403,0.643501787484864,0.649107507213804
SSP1-2.6,94,Predator,-0.00567674002115349,0.425624949914796,0.43130168993595
SSP5-8.5,94,Predator,-0.0154134034238833,0.697280709883319,0.712694113307202
SSP1-2.6,95,Predator,-0.00916394118441216,0.431952215223456,0.441116156407868
SSP5-8.5,95,Predator,-0.0203137292671273,0.662947323975235,0.683261053242362
SSP1-2.6,96,Predator,-0.00424228107614788,0.390810565178815,0.395052846254963
SSP5-8.5,96,Predator,-0.0233287582049728,0.678157037615912,0.701485795820885
SSP1-2.6,97,Predator,-0.00214701994815031,0.36519310807351,0.367340128021661
SSP5-8.5,97,Predator,-0.00867829308087362,0.626714908971339,0.635393202052212
SSP1-2.6,98,Predator,-0.0116123548413319,0.380481217116598,0.39209357195793
SSP5-8.5,98,Predator,-0.0144403873961328,0.613500418464533,0.627940805860666
SSP1-2.6,99,Predator,-0.00664483994115911,0.398955048206482,0.405599888147641
SSP5-8.5,99,Predator,-0.0192824970654582,0.649079595158559,0.668362092224017
SSP1-2.6,100,Predator,0.00523959591503899,0.417021704771917,0.411782108856878
SSP5-8.5,100,Predator,-0.00456898266943262,0.679512108462398,0.684081091131831
SSP1-2.6,1,Invertebrate,-0.241507901128481,0.527363462497055,0.768871363625536
SSP5-8.5,1,Invertebrate,-0.191717203520992,0.776795186322845,0.968512389843836
SSP1-2.6,2,Invertebrate,-0.134237610170688,0.704160156228328,0.838397766399016
SSP5-8.5,2,Invertebrate,-0.0509297633344035,0.80410842059657,0.855038183930974
SSP1-2.6,3,Invertebrate,-0.00871451703348741,0.673401821003281,0.682116338036768
SSP5-8.5,3,Invertebrate,-0.00436829947486717,0.929398120759635,0.933766420234502
SSP1-2.6,4,Invertebrate,-0.155880084760478,0.48872095926535,0.644601044025829
SSP5-8.5,4,Invertebrate,-0.196245667968473,0.792940928068859,0.989186596037332
SSP1-2.6,5,Invertebrate,-0.262894577997796,0.659269954801389,0.922164532799185
SSP5-8.5,5,Invertebrate,-0.341467921761541,0.825405687693867,1.16687360945541
SSP1-2.6,6,Invertebrate,-0.182780132437178,0.474003111830304,0.656783244267483
SSP5-8.5,6,Invertebrate,-0.103366622626184,0.799815947346057,0.903182569972241
SSP1-2.6,7,Invertebrate,-0.289975803239065,0.551133372201945,0.84110917544101
SSP5-8.5,7,Invertebrate,-0.21864804532676,0.891495564712548,1.11014361003931
SSP1-2.6,8,Invertebrate,-0.14548243770383,0.617073619299892,0.762556057003722
SSP5-8.5,8,Invertebrate,-0.156816119546055,0.749052168631519,0.905868288177574
SSP1-2.6,9,Invertebrate,-0.273864030391942,0.457040988504007,0.730905018895949
SSP5-8.5,9,Invertebrate,-0.184475370760534,0.718706617040861,0.903181987801395
SSP1-2.6,10,Invertebrate,-0.259297937564456,0.550913319555421,0.810211257119877
SSP5-8.5,10,Invertebrate,-0.168019118490299,0.782379421654702,0.950398540145001
SSP1-2.6,11,Invertebrate,-0.307473598083149,0.456172309887414,0.763645907970563
SSP5-8.5,11,Invertebrate,-0.360964659135252,0.656531851269217,1.01749651040447
SSP1-2.6,12,Invertebrate,-0.179442853810519,0.17724691871235,0.356689772522869
SSP5-8.5,12,Invertebrate,-0.158119655327238,0.477284229924263,0.635403885251501
SSP1-2.6,13,Invertebrate,-0.192732736216756,0.449956990537455,0.64268972675421
SSP5-8.5,13,Invertebrate,-0.263724904852948,0.707846084947055,0.971570989800002
SSP1-2.6,14,Invertebrate,-0.300743736494868,0.291869056943863,0.592612793438731
SSP5-8.5,14,Invertebrate,-0.132741778935695,0.699043177183542,0.831784956119237
SSP1-2.6,15,Invertebrate,-0.275383993358046,0.687357726881602,0.962741720239647
SSP5-8.5,15,Invertebrate,-0.145694030485101,0.942114033325862,1.08780806381096
SSP1-2.6,16,Invertebrate,-0.143182811465356,0.537297142816757,0.680479954282112
SSP5-8.5,16,Invertebrate,-0.219253440423591,0.838845615819024,1.05809905624262
SSP1-2.6,17,Invertebrate,-0.172167203747286,0.484111701822689,0.656278905569976
SSP5-8.5,17,Invertebrate,-0.171353285196419,0.703948248071747,0.875301533268166
SSP1-2.6,18,Invertebrate,-0.316538717687328,0.54219799659546,0.858736714282788
SSP5-8.5,18,Invertebrate,-0.262416583844064,0.756989648561509,1.01940623240557
SSP1-2.6,19,Invertebrate,-0.360971381076624,0.540563465097771,0.901534846174394
SSP5-8.5,19,Invertebrate,-0.37900314168608,0.750434666756711,1.12943780844279
SSP1-2.6,20,Invertebrate,-0.134317244574661,0.508402539015278,0.642719783589939
SSP5-8.5,20,Invertebrate,-0.208383806431335,0.878750197189532,1.08713400362087
SSP1-2.6,21,Invertebrate,-0.448035608756023,0.346547296389222,0.794582905145245
SSP5-8.5,21,Invertebrate,-0.210093723012898,0.525871189884964,0.735964912897862
SSP1-2.6,22,Invertebrate,-0.105837130619983,0.708704742436545,0.814541873056528
SSP5-8.5,22,Invertebrate,-0.24251005202712,0.924147742783848,1.16665779481097
SSP1-2.6,23,Invertebrate,-0.19888607911097,0.403028806570938,0.601914885681908
SSP5-8.5,23,Invertebrate,-0.275244278733557,0.631863658029373,0.907107936762929
SSP1-2.6,24,Invertebrate,-0.406557493280377,0.614861351082913,1.02141884436329
SSP5-8.5,24,Invertebrate,-0.348938040081275,0.83744613309047,1.18638417317175
SSP1-2.6,25,Invertebrate,-0.294909475981332,0.569628532127306,0.864538008108639
SSP5-8.5,25,Invertebrate,-0.360057515141574,0.813976247359841,1.17403376250142
SSP1-2.6,26,Invertebrate,-0.216886186757964,0.652057261903137,0.868943448661101
SSP5-8.5,26,Invertebrate,-0.240356289242375,0.973264442910301,1.21362073215268
SSP1-2.6,27,Invertebrate,-0.123144113452149,0.442441574783399,0.565585688235547
SSP5-8.5,27,Invertebrate,-0.136451320084017,0.58824404808984,0.724695368173857
SSP1-2.6,28,Invertebrate,-0.142775846195153,0.481432787678527,0.624208633873679
SSP5-8.5,28,Invertebrate,-0.203739308173466,0.782444993175642,0.986184301349108
SSP1-2.6,29,Invertebrate,-0.257317255763019,0.656857360159084,0.914174615922103
SSP5-8.5,29,Invertebrate,-0.313053880565063,0.918689444860007,1.23174332542507
SSP1-2.6,30,Invertebrate,-0.214172311688948,0.381497051870025,0.595669363558973
SSP5-8.5,30,Invertebrate,-0.178102990844907,0.672109699645644,0.850212690490551
SSP1-2.6,31,Invertebrate,-0.0768877821136867,0.367240515015113,0.4441282971288
