group,scenario,run,maintenance,base_mean,maintenance_index,group_label,scenario_x,point_x
Mid-trophic species,SSP1-2.6,86,0.47159826839706,0.4095000320054,115.16440330604,Mid-trophic species,2,2.09586898192484
Mid-trophic species,SSP1-2.6,87,0.474246691412473,0.4095000320054,115.811148802601,Mid-trophic species,2,2.15894082281459
Mid-trophic species,SSP1-2.6,88,0.470044957691632,0.4095000320054,114.785084482102,Mid-trophic species,2,2.10714429234527
Mid-trophic species,SSP1-2.6,89,0.4690491015607,0.4095000320054,114.541896190747,Mid-trophic species,2,2.11633354228456
Mid-trophic species,SSP1-2.6,90,0.473119146954027,0.4095000320054,115.535802192022,Mid-trophic species,2,2.15427157959435
Mid-trophic species,SSP1-2.6,91,0.46537862054325,0.4095000320054,113.645563900008,Mid-trophic species,2,2.09706295073777
Mid-trophic species,SSP1-2.6,92,0.467266130985597,0.4095000320054,114.106494374935,Mid-trophic species,2,2.15577464988269
Mid-trophic species,SSP1-2.6,93,0.472335659867618,0.4095000320054,115.344474469147,Mid-trophic species,2,2.12751182627305
Mid-trophic species,SSP1-2.6,94,0.470104770000215,0.4095000320054,114.799690661322,Mid-trophic species,2,2.1449629052775
Mid-trophic species,SSP1-2.6,95,0.472376581763532,0.4095000320054,115.354467605341,Mid-trophic species,2,2.10689297508169
Mid-trophic species,SSP1-2.6,96,0.482157102115266,0.4095000320054,117.742872876969,Mid-trophic species,2,2.10062289975397
Mid-trophic species,SSP1-2.6,97,0.475677906407035,0.4095000320054,116.16065182646,Mid-trophic species,2,2.12416477562115
Mid-trophic species,SSP1-2.6,98,0.466468334228248,0.4095000320054,113.911672227195,Mid-trophic species,2,2.11702576842997
Mid-trophic species,SSP1-2.6,99,0.472145278402724,0.4095000320054,115.297983272563,Mid-trophic species,2,2.15090232372563
Mid-trophic species,SSP1-2.6,100,0.476878657267685,0.4095000320054,116.453875456937,Mid-trophic species,2,2.14925805103499
Mid-trophic species,SSP5-8.5,1,0.568378777986303,0.4095000320054,138.798225534402,Mid-trophic species,3,3.0924940996347
Mid-trophic species,SSP5-8.5,2,0.563008414409593,0.4095000320054,137.486781540024,Mid-trophic species,3,3.1367398056183
Mid-trophic species,SSP5-8.5,3,0.563453941192368,0.4095000320054,137.595579280672,Mid-trophic species,3,3.09527726303041
Mid-trophic species,SSP5-8.5,4,0.558139437628953,0.4095000320054,136.297776314116,Mid-trophic species,3,3.09609534793813
Mid-trophic species,SSP5-8.5,5,0.566082323773369,0.4095000320054,138.237430898639,Mid-trophic species,3,3.09597388156597
Mid-trophic species,SSP5-8.5,6,0.553412653866334,0.4095000320054,135.143494655218,Mid-trophic species,3,3.15119983316306
Mid-trophic species,SSP5-8.5,7,0.561741472991026,0.4095000320054,137.177394160403,Mid-trophic species,3,3.0925708109634
Mid-trophic species,SSP5-8.5,8,0.559199423200832,0.4095000320054,136.556625029387,Mid-trophic species,3,3.12563409556635
Mid-trophic species,SSP5-8.5,9,0.574828812451332,0.4095000320054,140.373325402757,Mid-trophic species,3,3.1188075483162
Mid-trophic species,SSP5-8.5,10,0.56393392023881,0.4095000320054,137.712790271864,Mid-trophic species,3,3.12730201530643
Mid-trophic species,SSP5-8.5,11,0.559531338724986,0.4095000320054,136.637678875104,Mid-trophic species,3,3.12351887812559
Mid-trophic species,SSP5-8.5,12,0.572547846464188,0.4095000320054,139.816312995218,Mid-trophic species,3,3.09918590125442
Mid-trophic species,SSP5-8.5,13,0.556263124868695,0.4095000320054,135.839580315676,Mid-trophic species,3,3.13649298649002
Mid-trophic species,SSP5-8.5,14,0.564503772007036,0.4095000320054,137.851948201946,Mid-trophic species,3,3.11080340563785
Mid-trophic species,SSP5-8.5,15,0.571110633093278,0.4095000320054,139.465345166505,Mid-trophic species,3,3.12132813907228
Mid-trophic species,SSP5-8.5,16,0.564869490154164,0.4095000320054,137.941256655803,Mid-trophic species,3,3.13335243355669
Mid-trophic species,SSP5-8.5,17,0.563592602485431,0.4095000320054,137.629440399653,Mid-trophic species,3,3.12981086132023
Mid-trophic species,SSP5-8.5,18,0.555134068792392,0.4095000320054,135.563864567676,Mid-trophic species,3,3.14544437837601
