scenario,run,group,ingestion_age_standardized,maintenance_age_standardized,enet_age_standardized,mbi_age_standardized
SSP1-2.6,16,Invertebrate,16.06190396893,0.398896735971193,4.0845731010535,0.0317373276804579
SSP1-2.6,16,Mid-trophic species,56.7895138201215,0.47436417639464,48.5914981707333,0.0330846041187
SSP1-2.6,17,Prey,27.58279668107,1.52217836333333,17.0203594296296,0.0551857877550902
SSP1-2.6,17,Predator,67.3545841123017,0.680137196306613,58.3925837643523,0.0474939123257083
SSP1-2.6,17,Invertebrate,15.2622248364198,0.399033557860082,3.78798159872428,0.0320562611130117
SSP1-2.6,17,Mid-trophic species,57.0703854234364,0.476495541530356,49.0676843206898,0.0340070389727164
SSP1-2.6,18,Prey,27.9946835699589,1.49549616082305,17.0425135596708,0.0534207202980449
SSP1-2.6,18,Predator,67.2940888028217,0.667538134245679,57.8293151768903,0.0476518534673074
SSP1-2.6,18,Invertebrate,15.1654755244856,0.459416516644033,3.7538999427284,0.0359371650366543
SSP1-2.6,18,Mid-trophic species,56.7498429450104,0.47172703693011,48.2680204347227,0.0335154410720094
SSP1-2.6,19,Prey,27.566205909465,1.5497676036214,16.9749315814815,0.0562198370247709
SSP1-2.6,19,Predator,66.4706675361112,0.67065561727575,57.6983638869929,0.0460027285321617
SSP1-2.6,19,Invertebrate,15.2526071032922,0.446314320378601,3.80287086230864,0.0363516819563712
SSP1-2.6,19,Mid-trophic species,57.0620226913786,0.482651112536116,48.53353296224,0.0343018977288106
SSP1-2.6,20,Prey,28.4298608806584,1.47224527164609,17.349282236214,0.0517851732664544
SSP1-2.6,20,Predator,66.324447900926,0.679173374393563,57.8250920259654,0.046395375755162
SSP1-2.6,20,Invertebrate,15.5524489788066,0.399366951578189,3.76543309277778,0.0300744256670569
SSP1-2.6,20,Mid-trophic species,57.6674631465374,0.469217239377376,49.2127048915565,0.032960430309043
SSP1-2.6,21,Prey,27.2208646872428,1.55531587930041,16.4892195407407,0.0571369020481307
SSP1-2.6,21,Predator,66.9395573319222,0.680685768297706,58.2966816938589,0.0482484388110469
SSP1-2.6,21,Invertebrate,14.6151467211934,0.388782130563786,3.78111458300412,0.0329412986262704
SSP1-2.6,21,Mid-trophic species,58.0320580873581,0.479184032288311,49.6945530780982,0.0336740366136736
SSP1-2.6,22,Prey,28.4186792839506,1.53909133296296,17.6125350279835,0.0541577360997265
SSP1-2.6,22,Predator,66.3072759775059,0.676378609200413,56.9118331786742,0.0474282304185153
SSP1-2.6,22,Invertebrate,16.837090737037,0.475222082436213,3.8237147461391,0.033373211159248
SSP1-2.6,22,Mid-trophic species,57.653735668403,0.469426427771429,48.9723903436684,0.0332198453278924
SSP1-2.6,23,Prey,28.0716858683128,1.46700067378601,16.9755479024691,0.0522590869913501
SSP1-2.6,23,Predator,66.9805510186332,0.678870742263757,58.4860608005696,0.0474613570865883
SSP1-2.6,23,Invertebrate,15.6071233882716,0.411945457666667,3.92757714982305,0.0321802211894938
SSP1-2.6,23,Mid-trophic species,57.2612522267578,0.478706880891211,49.2556751726004,0.0339043476273414
SSP1-2.6,24,Prey,27.9627540740741,1.47166990230453,17.1502214255144,0.0526296479383266
SSP1-2.6,24,Predator,66.8318495421075,0.674604319519842,57.0739260941019,0.0468208626655564
SSP1-2.6,24,Invertebrate,15.412863681893,0.460191877339506,3.94669034058436,0.0365988406432736
SSP1-2.6,24,Mid-trophic species,57.0097365095929,0.471153958806408,48.8263347944018,0.0332958212214148
SSP1-2.6,25,Prey,27.8103391049383,1.5785405026749,16.9866805078189,0.0567609225014662
SSP1-2.6,25,Predator,66.7155755099208,0.683646158933068,57.9252153769007,0.0487520923845451
SSP1-2.6,25,Invertebrate,15.5095453576132,0.415121241991769,3.929099843107,0.0300022977648612
SSP1-2.6,25,Mid-trophic species,57.5599447684294,0.472493686157388,49.0828134375348,0.0330031301796913
SSP1-2.6,26,Prey,27.9370676419753,1.53509546971193,17.042466963786,0.0549483392238869
SSP1-2.6,26,Predator,66.8522042158218,0.674244963948662,57.7780408151529,0.0464431578105273
SSP1-2.6,26,Invertebrate,15.3690917606996,0.424761322347736,3.72659305016461,0.0335526100351921
SSP1-2.6,26,Mid-trophic species,57.2853070709696,0.470138289279375,49.0191328903885,0.0329029073517452
SSP1-2.6,27,Prey,27.6493634057613,1.5042312817284,16.9195593860082,0.0544038305567266
SSP1-2.6,27,Predator,66.9636773439066,0.669989756719137,58.6504969121036,0.0462341256414332
SSP1-2.6,27,Invertebrate,15.3811616161523,0.412536678283951,3.68633775834156,0.0309869005145914
SSP1-2.6,27,Mid-trophic species,57.8897510359432,0.471029595010484,49.7869392252408,0.0328246587168006
SSP1-2.6,28,Prey,28.3475859917696,1.51381731506173,17.3142144382716,0.0534019833470565
SSP1-2.6,28,Predator,67.1269415828043,0.666386247245459,57.2637615627289,0.0470356122298701
SSP1-2.6,28,Invertebrate,15.8494465417695,0.430833602723251,3.65646429400206,0.0328274332351106
SSP1-2.6,28,Mid-trophic species,56.951870229229,0.474791205082216,48.814745238496,0.0328993461430854
SSP1-2.6,29,Prey,28.2329331934156,1.48888416246914,17.1804233283951,0.052735723641225
SSP1-2.6,29,Predator,66.9588258547178,0.673639305856348,57.3540067701355,0.0464812086233373
SSP1-2.6,29,Invertebrate,15.6506578510288,0.425974369164609,3.95841965124485,0.0331784737157624
SSP1-2.6,29,Mid-trophic species,57.2249829000122,0.473079845496296,48.9366614306435,0.0331981534206154
SSP1-2.6,30,Prey,28.384331218107,1.46535314300412,17.0298310876543,0.0516254243140079
SSP1-2.6,30,Predator,66.9723528828556,0.658696379002294,57.241214601471,0.0466406925891557
SSP1-2.6,30,Invertebrate,15.4278301545267,0.378585355376543,3.64468823581029,0.0278360009358484
SSP1-2.6,30,Mid-trophic species,56.7032974910684,0.471559356920018,48.2546100503375,0.0332001215426185
SSP1-2.6,31,Prey,28.8057090967078,1.48762738518519,17.5775763127572,0.0516434912326184
SSP1-2.6,31,Predator,66.2758117579807,0.676236244213581,57.4721410952618,0.0482772320022532
SSP1-2.6,31,Invertebrate,16.5091039880659,0.397671445794239,3.96981787780988,0.0305164543460127
SSP1-2.6,31,Mid-trophic species,57.7132026202346,0.47644456316605,49.6647792295155,0.0331535189833155
SSP1-2.6,32,Prey,27.8850269259259,1.49829604061728,16.9200694292181,0.0537312029354454
SSP1-2.6,32,Predator,66.4866537658288,0.685833458442769,58.1602039460903,0.0469206769865222
SSP1-2.6,32,Invertebrate,15.2887667975309,0.441497730703704,3.77546570559671,0.0359762130074552
SSP1-2.6,32,Mid-trophic species,57.352854540385,0.460461178425729,49.0946050929345,0.0316048648751336
SSP1-2.6,33,Prey,27.7824823868313,1.47112129547325,16.8517423526749,0.0529513984744053
SSP1-2.6,33,Predator,66.7288986148149,0.6638563929388,57.6368346013406,0.046622900287858
SSP1-2.6,33,Invertebrate,14.5674304382716,0.423714298434156,3.69749065454732,0.0349331413032572
SSP1-2.6,33,Mid-trophic species,58.0742234194385,0.469130415386576,49.2355126773405,0.0326684303015095
SSP1-2.6,34,Prey,28.3674890061728,1.46018193641975,17.3262685469136,0.0514737816978448
SSP1-2.6,34,Predator,67.0222224846561,0.68792106696702,58.426472376149,0.0489862407553966
SSP1-2.6,34,Invertebrate,15.4964425512346,0.438135209755144,3.97083938969136,0.0352044596942862
SSP1-2.6,34,Mid-trophic species,57.7903899982127,0.466354499856438,49.2107451526612,0.0322531542482463
SSP1-2.6,35,Prey,27.7021790061728,1.49287921823045,16.9929371555556,0.0538903173608761
SSP1-2.6,35,Predator,66.7503602126102,0.68050427404515,58.0778307326011,0.0485743500143814
SSP1-2.6,35,Invertebrate,15.0173828913169,0.410264294633745,3.76375437914403,0.0320196883935365
SSP1-2.6,35,Mid-trophic species,58.2281158579896,0.47207815892529,49.3412347409166,0.0334563764523214
SSP1-2.6,36,Prey,27.7718055514403,1.49225990893004,16.9501779909465,0.0537329093049425
SSP1-2.6,36,Predator,67.1310369399986,0.676004865936243,58.0864471626123,0.0478927405955364
SSP1-2.6,36,Invertebrate,15.3969570522634,0.451714509084362,3.85913265953498,0.0354143078309206
SSP1-2.6,36,Mid-trophic species,57.4111100771538,0.477264780409456,49.0322093683458,0.0337202807550867
SSP1-2.6,37,Prey,27.9711800699589,1.47668499283951,17.2069698176955,0.0527930887844618
SSP1-2.6,37,Predator,66.8995782981041,0.671184120480424,58.2548681304975,0.0471069420446431
SSP1-2.6,37,Invertebrate,15.8029756121399,0.412936847576132,3.59779186016461,0.0329959174998009
SSP1-2.6,37,Mid-trophic species,57.0168163671923,0.480753648229404,48.3957823149094,0.0338947347508709
SSP1-2.6,38,Prey,28.2006933987654,1.514806748107,17.1579783613169,0.0537152305685261
SSP1-2.6,38,Predator,66.4496003473102,0.669483989408818,57.4320716457169,0.0477940584222269
SSP1-2.6,38,Invertebrate,14.8768271495885,0.416328573014403,3.76585255486008,0.0341463883625495
SSP1-2.6,38,Mid-trophic species,58.0376690208397,0.472260745958839,49.205582069188,0.0331067914107334
SSP1-2.6,39,Prey,27.7447086296296,1.49665881740741,17.1077517320988,0.0539439371083922
SSP1-2.6,39,Predator,66.6023670511905,0.66726827643642,57.5817515395129,0.046165064266638
SSP1-2.6,39,Invertebrate,15.0218804576132,0.422506556355967,3.7917284887037,0.0329844062065042
SSP1-2.6,39,Mid-trophic species,56.8885975600202,0.468092995396679,48.3974166694055,0.0327888747702342
SSP1-2.6,40,Prey,28.4116137654321,1.5040941026749,17.3223066386831,0.0529394111539311
SSP1-2.6,40,Predator,66.8550460246915,0.680857870427337,57.3677692981752,0.0483975232935479
SSP1-2.6,40,Invertebrate,16.0450232893827,0.440405705895062,4.0051085510391,0.0335549074334306
SSP1-2.6,40,Mid-trophic species,56.4544283169049,0.472707899598874,48.1717152125721,0.0333703299966684
SSP1-2.6,41,Prey,28.4768040452675,1.48568553835391,17.329401399177,0.0521717793890151
SSP1-2.6,41,Predator,66.4062211390651,0.672636897112963,57.8726965521489,0.0478045288547173
SSP1-2.6,41,Invertebrate,15.1056748446502,0.385915313537037,3.87933767323045,0.0322319766221222
SSP1-2.6,41,Mid-trophic species,57.3797917367951,0.465238675299549,49.252037962645,0.0323547050572387
SSP1-2.6,42,Prey,27.4240289465021,1.50007492518519,16.7453145584362,0.0546992904693721
SSP1-2.6,42,Predator,67.4125692818564,0.677738954114022,57.3422281553544,0.049226144977807
SSP1-2.6,42,Invertebrate,15.5287131154321,0.401377665504115,3.95549142096708,0.0328009400290962
SSP1-2.6,42,Mid-trophic species,56.9946436786039,0.479191264101382,49.0376368025862,0.0336389695842686
SSP1-2.6,43,Prey,29.7652281255144,1.50129325979424,18.0913215600823,0.0504378213888893
SSP1-2.6,43,Predator,66.1297607170635,0.677340240132717,58.9467147152075,0.0470400474498996
SSP1-2.6,43,Invertebrate,15.2697509393004,0.450185957106996,3.96068161539095,0.0372147073568356
SSP1-2.6,43,Mid-trophic species,56.5209143439419,0.468646677047795,48.1079809937094,0.0332902636814117
SSP1-2.6,44,Prey,28.3655057695473,1.48426206804938,17.0635887757202,0.0523263036488092
SSP1-2.6,44,Predator,66.6526412620636,0.675855574470018,58.1945279625808,0.0470209617887284
SSP1-2.6,44,Invertebrate,15.2634019537037,0.451572534909465,3.71587202292181,0.0357682562458964
SSP1-2.6,44,Mid-trophic species,57.2808413479287,0.47565578085293,49.297136958366,0.0334261875721618
SSP1-2.6,45,Prey,28.2316701761317,1.54772704835391,17.1349975078189,0.0548223693000787
SSP1-2.6,45,Predator,67.0176819027116,0.680615713080835,58.3008361261479,0.0484474430761497
SSP1-2.6,45,Invertebrate,15.6303491930041,0.443053325987654,3.74009675610494,0.0345463561815101
SSP1-2.6,45,Mid-trophic species,57.1075867938757,0.476199053243681,49.3067132174633,0.033801857316422
SSP1-2.6,46,Prey,28.0084171213992,1.50695796600823,17.1101852358025,0.0538037533315967
SSP1-2.6,46,Predator,66.8810125829733,0.678109481404688,59.1270715324574,0.0463157102931617
SSP1-2.6,46,Invertebrate,15.7122761849794,0.405023676187243,3.87582612425515,0.0305815584977859
SSP1-2.6,46,Mid-trophic species,56.6931784553645,0.470917386002842,48.905394382574,0.0328214370364336
SSP1-2.6,47,Prey,28.2735458539095,1.49419387703704,17.1985699061728,0.0528477710138515
SSP1-2.6,47,Predator,67.3002967529101,0.669713979630688,57.602603464399,0.0478175351540835
SSP1-2.6,47,Invertebrate,15.800144404321,0.441707603927984,3.8455802181893,0.0322738901562714
SSP1-2.6,47,Mid-trophic species,57.1183536601911,0.47054759400876,49.1595613897291,0.0331079495421524
SSP1-2.6,48,Prey,28.2221830308642,1.46054002958848,17.4314773296296,0.0517514902369958
SSP1-2.6,48,Predator,66.5861805208775,0.668331697890741,57.9720181238809,0.0463347115634881
SSP1-2.6,48,Invertebrate,15.7216902736008,0.428940309314815,3.9688046730535,0.0344247993554636
SSP1-2.6,48,Mid-trophic species,57.5065304808538,0.476150031978346,48.8429811823168,0.0338046173733581
SSP1-2.6,49,Prey,28.2527664218107,1.50697894201646,17.2473756633745,0.0533391640137971
SSP1-2.6,49,Predator,66.7910557590389,0.675403744091887,57.5019843410431,0.0474878099784364
SSP1-2.6,49,Invertebrate,16.0293952683127,0.418521909786008,3.94171997004527,0.0326744848400611
SSP1-2.6,49,Mid-trophic species,58.1408847844051,0.483726035200274,49.6156466884666,0.0348695977209695
SSP1-2.6,50,Prey,27.8035138168724,1.51670531312757,16.9938612061728,0.0545508500514481
SSP1-2.6,50,Predator,66.594800385097,0.666650039323281,58.1273741240356,0.0461236284346172
SSP1-2.6,50,Invertebrate,15.3013072563786,0.40740466218107,3.83675086020576,0.0335333002261973
SSP1-2.6,50,Mid-trophic species,57.4604613310704,0.465315977346296,48.8412049321096,0.0329981924669176
SSP1-2.6,51,Prey,27.9448683786008,1.508053651893,17.1242108781893,0.0539653159736411
SSP1-2.6,51,Predator,67.1777201582453,0.671510458767197,57.682270255228,0.0466731802338584
SSP1-2.6,51,Invertebrate,15.6167995367284,0.440506219765432,3.72277575351852,0.0341059347462845
SSP1-2.6,51,Mid-trophic species,56.7336037100054,0.474705091642397,48.9770151227878,0.0331096030161383
SSP1-2.6,52,Prey,28.4068793806584,1.47839643279835,17.4086059111111,0.0520436058106741
SSP1-2.6,52,Predator,67.2466332920194,0.677451575130511,58.394303816933,0.048059585244618
SSP1-2.6,52,Invertebrate,15.6235621674897,0.390929859944444,4.03249254127572,0.0298153642936073
SSP1-2.6,52,Mid-trophic species,57.0381482374275,0.471323056079523,48.9177094011241,0.0334454246998597
SSP1-2.6,53,Prey,28.1274099444445,1.50233997156379,17.1658759407407,0.0534119556166429
SSP1-2.6,53,Predator,66.9967469388009,0.673908619403263,57.8588848307631,0.0478694354902092
SSP1-2.6,53,Invertebrate,15.1031551288066,0.447002586244856,3.77273821561111,0.0361342221118682
SSP1-2.6,53,Mid-trophic species,57.0075529574583,0.483429717369921,48.7459861968974,0.0343219734110407
SSP1-2.6,54,Prey,28.0807195308642,1.47082963934156,17.1487097823045,0.0523786307443062
SSP1-2.6,54,Predator,66.6917600589949,0.663846663271164,56.5129301532439,0.0465994303127328
SSP1-2.6,54,Invertebrate,15.516093736214,0.4556824131893,4.02534912853292,0.0360981954719426
SSP1-2.6,54,Mid-trophic species,56.8539568003468,0.467042770542926,48.3065339512263,0.0328901379251575
SSP1-2.6,55,Prey,28.6922295600823,1.47740856271605,17.4963235135802,0.051491591464592
SSP1-2.6,55,Predator,66.6994034831128,0.672897386880203,58.2114046695106,0.0461470429889082
SSP1-2.6,55,Invertebrate,14.7462350576132,0.402460717757202,3.62256969656379,0.0328427003224724
SSP1-2.6,55,Mid-trophic species,57.9330663543323,0.471730082227543,49.2016184121414,0.0333953402218157
SSP1-2.6,56,Prey,27.7385612016461,1.50715036526749,16.8879447506173,0.054334121885819
SSP1-2.6,56,Predator,66.6241523971046,0.665349320800089,57.7933910007838,0.04689394612202
SSP1-2.6,56,Invertebrate,15.4133920930041,0.445249006557613,4.06365426644444,0.0361601690536498
SSP1-2.6,56,Mid-trophic species,57.4731952477156,0.473035962628983,48.5969310172093,0.0333925965291395
SSP1-2.6,57,Prey,27.7772335411523,1.4646948044856,16.991773962963,0.0527300460758857
SSP1-2.6,57,Predator,66.3696948537612,0.670709601691843,57.9739311489666,0.0463153454414426
SSP1-2.6,57,Invertebrate,16.2339559039094,0.42111612441358,3.79131949760082,0.0320520530498128
SSP1-2.6,57,Mid-trophic species,57.1047990847257,0.479551666723428,48.9639158353153,0.0338633710096891
SSP1-2.6,58,Prey,28.7306140917696,1.44785704769547,17.5216957312757,0.050394225583582
SSP1-2.6,58,Predator,66.675407576411,0.674970364552469,57.9043039029179,0.0469025000857607
SSP1-2.6,58,Invertebrate,15.3630680574074,0.441638063481482,3.80256921578189,0.0333051420407287
SSP1-2.6,58,Mid-trophic species,57.6449255573383,0.472019824346129,49.4258474749241,0.0328597070732207
SSP1-2.6,59,Prey,28.3355567139918,1.50126705674897,17.3503152967078,0.052981738523869
SSP1-2.6,59,Predator,66.7296923838625,0.673044047979673,58.2331788463595,0.0462937960987346
SSP1-2.6,59,Invertebrate,14.2849670925926,0.461060828557613,3.73973834662963,0.0392666531284539
