scenario,run,group,age_mature
SSP1-2.6,69,Invertebrate,0.968339141789471
SSP1-2.6,70,Invertebrate,0.95569910390358
SSP1-2.6,71,Invertebrate,0.947955436970292
SSP1-2.6,72,Invertebrate,0.96919650768686
SSP1-2.6,73,Invertebrate,0.967248305122313
SSP1-2.6,74,Invertebrate,0.94669795753962
SSP1-2.6,75,Invertebrate,0.951764308859877
SSP1-2.6,76,Invertebrate,0.97126532866325
SSP1-2.6,77,Invertebrate,0.961587520893377
SSP1-2.6,78,Invertebrate,0.963497824990727
SSP1-2.6,79,Invertebrate,0.968088997817261
SSP1-2.6,80,Invertebrate,0.941328809454415
SSP1-2.6,81,Invertebrate,0.954912780158977
SSP1-2.6,82,Invertebrate,0.956956753491431
SSP1-2.6,83,Invertebrate,0.945899702410222
SSP1-2.6,84,Invertebrate,0.95827883745583
SSP1-2.6,85,Invertebrate,0.948829278530189
SSP1-2.6,86,Invertebrate,0.958186379696343
SSP1-2.6,87,Invertebrate,0.952843016624925
SSP1-2.6,88,Invertebrate,0.941878472089204
SSP1-2.6,89,Invertebrate,0.972119376372643
SSP1-2.6,90,Invertebrate,0.965813649654606
SSP1-2.6,91,Invertebrate,0.966445583896059
SSP1-2.6,92,Invertebrate,0.970304892346149
SSP1-2.6,93,Invertebrate,0.944080044829798
SSP1-2.6,94,Invertebrate,0.948201528650669
SSP1-2.6,95,Invertebrate,0.972095703453062
SSP1-2.6,96,Invertebrate,0.966678258011696
SSP1-2.6,97,Invertebrate,0.981285142400113
SSP1-2.6,98,Invertebrate,0.969039203208427
SSP1-2.6,99,Invertebrate,0.956707274814295
SSP1-2.6,100,Invertebrate,0.959155076740507
SSP1-2.6,1,Mid-trophic species,0.597595075335013
SSP1-2.6,2,Mid-trophic species,0.59778030881843
SSP1-2.6,3,Mid-trophic species,0.596589012174984
SSP1-2.6,4,Mid-trophic species,0.596253379532036
SSP1-2.6,5,Mid-trophic species,0.598746462794708
SSP1-2.6,6,Mid-trophic species,0.595249378157538
SSP1-2.6,7,Mid-trophic species,0.595302092760062
SSP1-2.6,8,Mid-trophic species,0.595929257536855
SSP1-2.6,9,Mid-trophic species,0.600104885108227
SSP1-2.6,10,Mid-trophic species,0.598265044255811
SSP1-2.6,11,Mid-trophic species,0.595863207062536
SSP1-2.6,12,Mid-trophic species,0.598144648170399
SSP1-2.6,13,Mid-trophic species,0.5986517398485
SSP1-2.6,14,Mid-trophic species,0.595672560344565
SSP1-2.6,15,Mid-trophic species,0.600258675551583
SSP1-2.6,16,Mid-trophic species,0.597074042629575
SSP1-2.6,17,Mid-trophic species,0.595351391641944
SSP1-2.6,18,Mid-trophic species,0.597644447427669
SSP1-2.6,19,Mid-trophic species,0.598921273889983
SSP1-2.6,20,Mid-trophic species,0.594561788611248
SSP1-2.6,21,Mid-trophic species,0.601608203777928
SSP1-2.6,22,Mid-trophic species,0.596440755194319
SSP1-2.6,23,Mid-trophic species,0.598268712774755
SSP1-2.6,24,Mid-trophic species,0.595838441227967
SSP1-2.6,25,Mid-trophic species,0.596418231579824
SSP1-2.6,26,Mid-trophic species,0.595280501345121
SSP1-2.6,27,Mid-trophic species,0.597794180065172
SSP1-2.6,28,Mid-trophic species,0.596660204724948
SSP1-2.6,29,Mid-trophic species,0.596441837755011
SSP1-2.6,30,Mid-trophic species,0.597342893616194
SSP1-2.6,31,Mid-trophic species,0.596535404993823
SSP1-2.6,32,Mid-trophic species,0.598602848315126
SSP1-2.6,33,Mid-trophic species,0.597535197285324
SSP1-2.6,34,Mid-trophic species,0.597556762829711
SSP1-2.6,35,Mid-trophic species,0.593955898921204
SSP1-2.6,36,Mid-trophic species,0.594954926786508
SSP1-2.6,37,Mid-trophic species,0.597677094371182
SSP1-2.6,38,Mid-trophic species,0.598636163106701
SSP1-2.6,39,Mid-trophic species,0.597863119035819
SSP1-2.6,40,Mid-trophic species,0.596341913904556
SSP1-2.6,41,Mid-trophic species,0.598130858730096
SSP1-2.6,42,Mid-trophic species,0.599342357139235
SSP1-2.6,43,Mid-trophic species,0.599917394490615
SSP1-2.6,44,Mid-trophic species,0.595983578350725
SSP1-2.6,45,Mid-trophic species,0.598155674971311
SSP1-2.6,46,Mid-trophic species,0.599703909101689
SSP1-2.6,47,Mid-trophic species,0.598573444505218
SSP1-2.6,48,Mid-trophic species,0.599451799729837
SSP1-2.6,49,Mid-trophic species,0.595633500014962
SSP1-2.6,50,Mid-trophic species,0.597325341339127
SSP1-2.6,51,Mid-trophic species,0.596009536039882
SSP1-2.6,52,Mid-trophic species,0.595350071457554
SSP1-2.6,53,Mid-trophic species,0.595585821901541
SSP1-2.6,54,Mid-trophic species,0.593944999950332
SSP1-2.6,55,Mid-trophic species,0.596864829570654
SSP1-2.6,56,Mid-trophic species,0.599735061603174
SSP1-2.6,57,Mid-trophic species,0.596995423269629
SSP1-2.6,58,Mid-trophic species,0.593999364768984
SSP1-2.6,59,Mid-trophic species,0.595786582148987
SSP1-2.6,60,Mid-trophic species,0.596307554501694
SSP1-2.6,61,Mid-trophic species,0.596453864502214
SSP1-2.6,62,Mid-trophic species,0.594899941761393
SSP1-2.6,63,Mid-trophic species,0.596896688140604
SSP1-2.6,64,Mid-trophic species,0.598812501666986
SSP1-2.6,65,Mid-trophic species,0.599513353273087
SSP1-2.6,66,Mid-trophic species,0.597971682660731
SSP1-2.6,67,Mid-trophic species,0.598152327068762
SSP1-2.6,68,Mid-trophic species,0.596610004978214
SSP1-2.6,69,Mid-trophic species,0.59733480320384
SSP1-2.6,70,Mid-trophic species,0.59502429601002
SSP1-2.6,71,Mid-trophic species,0.597222857711698
SSP1-2.6,72,Mid-trophic species,0.599029672327756
SSP1-2.6,73,Mid-trophic species,0.598702847262556
SSP1-2.6,74,Mid-trophic species,0.596648611630659
SSP1-2.6,75,Mid-trophic species,0.597841630962983
SSP1-2.6,76,Mid-trophic species,0.598814211639172
SSP1-2.6,77,Mid-trophic species,0.595060825710597
SSP1-2.6,78,Mid-trophic species,0.595404941039688
SSP1-2.6,79,Mid-trophic species,0.596946018807885
SSP1-2.6,80,Mid-trophic species,0.598337574677884
SSP1-2.6,81,Mid-trophic species,0.597211813325357
SSP1-2.6,82,Mid-trophic species,0.595766516759028
SSP1-2.6,83,Mid-trophic species,0.595110647670912
SSP1-2.6,84,Mid-trophic species,0.597681805778777
SSP1-2.6,85,Mid-trophic species,0.596969247288892
SSP1-2.6,86,Mid-trophic species,0.597163224573262
SSP1-2.6,87,Mid-trophic species,0.597464471627674
SSP1-2.6,88,Mid-trophic species,0.592834893051018
SSP1-2.6,89,Mid-trophic species,0.59842230000815
SSP1-2.6,90,Mid-trophic species,0.596995839074599
SSP1-2.6,91,Mid-trophic species,0.596545921183146
SSP1-2.6,92,Mid-trophic species,0.597079528667581
SSP1-2.6,93,Mid-trophic species,0.598829327150759
SSP1-2.6,94,Mid-trophic species,0.595360678152366
SSP1-2.6,95,Mid-trophic species,0.598152992446726
SSP1-2.6,96,Mid-trophic species,0.597492740326363
SSP1-2.6,97,Mid-trophic species,0.596648614803255
SSP1-2.6,98,Mid-trophic species,0.596619088224574
SSP1-2.6,99,Mid-trophic species,0.592907757719071
SSP1-2.6,100,Mid-trophic species,0.595314901675992
SSP5-8.5,1,Prey,0.660274862222222
SSP5-8.5,2,Prey,0.648170787777778
SSP5-8.5,3,Prey,0.649584755802469
SSP5-8.5,4,Prey,0.67600657345679
SSP5-8.5,5,Prey,0.655545194197531
SSP5-8.5,6,Prey,0.663004536296296
SSP5-8.5,7,Prey,0.655703474567901
SSP5-8.5,8,Prey,0.680644111234568
SSP5-8.5,9,Prey,0.660917574320988
SSP5-8.5,10,Prey,0.682010756790124
SSP5-8.5,11,Prey,0.655218591234568
SSP5-8.5,12,Prey,0.663331607530864
SSP5-8.5,13,Prey,0.656035899753086
SSP5-8.5,14,Prey,0.670878888641975
SSP5-8.5,15,Prey,0.670628504444444
SSP5-8.5,16,Prey,0.66873372691358
SSP5-8.5,17,Prey,0.672747488765432
SSP5-8.5,18,Prey,0.663819470987654
SSP5-8.5,19,Prey,0.662289529259259
SSP5-8.5,20,Prey,0.657461964320988
SSP5-8.5,21,Prey,0.662209548271605
SSP5-8.5,22,Prey,0.673885630740741
SSP5-8.5,23,Prey,0.653491422222222
SSP5-8.5,24,Prey,0.648844110493827
SSP5-8.5,25,Prey,0.668027013703704
SSP5-8.5,26,Prey,0.665848146296296
SSP5-8.5,27,Prey,0.659156926419753
SSP5-8.5,28,Prey,0.660869953703704
SSP5-8.5,29,Prey,0.663474895925926
SSP5-8.5,30,Prey,0.668158526296296
SSP5-8.5,31,Prey,0.656181789135803
SSP5-8.5,32,Prey,0.652908518395062
SSP5-8.5,33,Prey,0.660509478888889
SSP5-8.5,34,Prey,0.662275594814815
SSP5-8.5,35,Prey,0.664403056419753
SSP5-8.5,36,Prey,0.655004645555556
SSP5-8.5,37,Prey,0.660317017407408
SSP5-8.5,38,Prey,0.654602987654321
SSP5-8.5,39,Prey,0.668398859876543
SSP5-8.5,40,Prey,0.671277363950617
SSP5-8.5,41,Prey,0.666782753950617
SSP5-8.5,42,Prey,0.653867747777778
SSP5-8.5,43,Prey,0.65406014
SSP5-8.5,44,Prey,0.664902193950617
SSP5-8.5,45,Prey,0.660288800123457
SSP5-8.5,46,Prey,0.655204297530864
SSP5-8.5,47,Prey,0.66081234
SSP5-8.5,48,Prey,0.664215381234568
SSP5-8.5,49,Prey,0.680358695185185
SSP5-8.5,50,Prey,0.659896940864198
SSP5-8.5,51,Prey,0.68021705691358
SSP5-8.5,52,Prey,0.655315831358025
SSP5-8.5,53,Prey,0.650403072592593
SSP5-8.5,54,Prey,0.647581583703704
SSP5-8.5,55,Prey,0.663882736666667
SSP5-8.5,56,Prey,0.649798781604938
SSP5-8.5,57,Prey,0.663041196790123
SSP5-8.5,58,Prey,0.677359289506173
SSP5-8.5,59,Prey,0.679195710493827
SSP5-8.5,60,Prey,0.648141768395062
SSP5-8.5,61,Prey,0.668953335925926
SSP5-8.5,62,Prey,0.664261765061728
SSP5-8.5,63,Prey,0.654415901604938
SSP5-8.5,64,Prey,0.653366208395062
SSP5-8.5,65,Prey,0.680726842469136
SSP5-8.5,66,Prey,0.666420305185185
SSP5-8.5,67,Prey,0.666589131975309
SSP5-8.5,68,Prey,0.662698208765432
SSP5-8.5,69,Prey,0.66235662617284
SSP5-8.5,70,Prey,0.661918915802469
SSP5-8.5,71,Prey,0.67046311654321
SSP5-8.5,72,Prey,0.662626617407407
SSP5-8.5,73,Prey,0.660314504567901
SSP5-8.5,74,Prey,0.66313940691358
SSP5-8.5,75,Prey,0.656180965679012
SSP5-8.5,76,Prey,0.664936637654321
SSP5-8.5,77,Prey,0.659869936666667
SSP5-8.5,78,Prey,0.66823354962963
SSP5-8.5,79,Prey,0.665614750740741
SSP5-8.5,80,Prey,0.650596251604938
SSP5-8.5,81,Prey,0.64762523962963
SSP5-8.5,82,Prey,0.659245602469136
SSP5-8.5,83,Prey,0.653798602962963
SSP5-8.5,84,Prey,0.656469800246914
SSP5-8.5,85,Prey,0.662182581851852
SSP5-8.5,86,Prey,0.655426658148148
SSP5-8.5,87,Prey,0.657228218518519
SSP5-8.5,88,Prey,0.661865675185185
SSP5-8.5,89,Prey,0.665893319012346
SSP5-8.5,90,Prey,0.678220313580247
SSP5-8.5,91,Prey,0.663504069876543
SSP5-8.5,92,Prey,0.673356094814815
SSP5-8.5,93,Prey,0.65356749
SSP5-8.5,94,Prey,0.660913486296296
SSP5-8.5,95,Prey,0.659373737530864
SSP5-8.5,96,Prey,0.659687471111111
SSP5-8.5,97,Prey,0.669635828518519
SSP5-8.5,98,Prey,0.654595727777778
SSP5-8.5,99,Prey,0.657255062345679
SSP5-8.5,100,Prey,0.664545141111111
SSP5-8.5,1,Predator,0.740776746080751
SSP5-8.5,2,Predator,0.752917974816759
SSP5-8.5,3,Predator,0.751407702130408
SSP5-8.5,4,Predator,0.749505916622621
SSP5-8.5,5,Predator,0.75046153959682
SSP5-8.5,6,Predator,0.748634244104258
SSP5-8.5,7,Predator,0.749388664553242
SSP5-8.5,8,Predator,0.747396046985496
SSP5-8.5,9,Predator,0.749364820659226
SSP5-8.5,10,Predator,0.742385707895376
SSP5-8.5,11,Predator,0.760655652753939
SSP5-8.5,12,Predator,0.741924361162477
SSP5-8.5,13,Predator,0.744691578589018
SSP5-8.5,14,Predator,0.747654104500739
SSP5-8.5,15,Predator,0.742883808071983
SSP5-8.5,16,Predator,0.755300307133587
SSP5-8.5,17,Predator,0.745067834491452
SSP5-8.5,18,Predator,0.74652371388339
SSP5-8.5,19,Predator,0.742409016814321
SSP5-8.5,20,Predator,0.749710178941423
SSP5-8.5,21,Predator,0.745013713149045
SSP5-8.5,22,Predator,0.748122123597887
SSP5-8.5,23,Predator,0.752013632059589
SSP5-8.5,24,Predator,0.747154029538182
SSP5-8.5,25,Predator,0.750807390951285
SSP5-8.5,26,Predator,0.755837827771811
SSP5-8.5,27,Predator,0.74819052657257
SSP5-8.5,28,Predator,0.739266359755865
SSP5-8.5,29,Predator,0.748827642492455
SSP5-8.5,30,Predator,0.746061074908861
SSP5-8.5,31,Predator,0.749995475924445
SSP5-8.5,32,Predator,0.74547715521335
SSP5-8.5,33,Predator,0.744547354042564
SSP5-8.5,34,Predator,0.7485867648826
SSP5-8.5,35,Predator,0.746951310133675
SSP5-8.5,36,Predator,0.748461091808976
SSP5-8.5,37,Predator,0.747648998558567
SSP5-8.5,38,Predator,0.744391859945458
SSP5-8.5,39,Predator,0.746557887602512
SSP5-8.5,40,Predator,0.739020756364177
SSP5-8.5,41,Predator,0.749384808695671
SSP5-8.5,42,Predator,0.741559235168672
SSP5-8.5,43,Predator,0.754559288979839
SSP5-8.5,44,Predator,0.748698332639784
SSP5-8.5,45,Predator,0.756715811156079
SSP5-8.5,46,Predator,0.744104559256515
SSP5-8.5,47,Predator,0.753275759375018
SSP5-8.5,48,Predator,0.752320309898001
SSP5-8.5,49,Predator,0.753323375872214
SSP5-8.5,50,Predator,0.763126694349607
SSP5-8.5,51,Predator,0.746258070841927
SSP5-8.5,52,Predator,0.744163954060037
SSP5-8.5,53,Predator,0.747438466665052
SSP5-8.5,54,Predator,0.747596509049492
SSP5-8.5,55,Predator,0.741698022470133
SSP5-8.5,56,Predator,0.751331933784054
SSP5-8.5,57,Predator,0.741761669006897
SSP5-8.5,58,Predator,0.750076524801389
SSP5-8.5,59,Predator,0.745325475728399
SSP5-8.5,60,Predator,0.74935789156851
SSP5-8.5,61,Predator,0.746209973551425
SSP5-8.5,62,Predator,0.74201879651849
SSP5-8.5,63,Predator,0.744529673884053
SSP5-8.5,64,Predator,0.745960134252645
SSP5-8.5,65,Predator,0.747682226860034
SSP5-8.5,66,Predator,0.751918190649064
SSP5-8.5,67,Predator,0.74769298364422
SSP5-8.5,68,Predator,0.739251030821677
SSP5-8.5,69,Predator,0.741016435081643
SSP5-8.5,70,Predator,0.754232878018526
SSP5-8.5,71,Predator,0.748484440429119
SSP5-8.5,72,Predator,0.750760150850801
SSP5-8.5,73,Predator,0.745061638038793
SSP5-8.5,74,Predator,0.755910006837701
SSP5-8.5,75,Predator,0.744387928161617
SSP5-8.5,76,Predator,0.742448094032529
SSP5-8.5,77,Predator,0.756645597223389
SSP5-8.5,78,Predator,0.764717364425583
SSP5-8.5,79,Predator,0.739789217090794
SSP5-8.5,80,Predator,0.73900343966867
SSP5-8.5,81,Predator,0.742987937491116
SSP5-8.5,82,Predator,0.7438539350942
SSP5-8.5,83,Predator,0.739763284176758
SSP5-8.5,84,Predator,0.747985860223082
SSP5-8.5,85,Predator,0.747311920438218
SSP5-8.5,86,Predator,0.740356233992504
SSP5-8.5,87,Predator,0.750101789355527
SSP5-8.5,88,Predator,0.741819454659422
SSP5-8.5,89,Predator,0.742511405130445
SSP5-8.5,90,Predator,0.744360354315486
SSP5-8.5,91,Predator,0.747412407338229
SSP5-8.5,92,Predator,0.740078972413659
SSP5-8.5,93,Predator,0.752858764967104
SSP5-8.5,94,Predator,0.753779243003696
SSP5-8.5,95,Predator,0.744929627340991
SSP5-8.5,96,Predator,0.750117754835901
SSP5-8.5,97,Predator,0.741928316464853
SSP5-8.5,98,Predator,0.739895734375228
SSP5-8.5,99,Predator,0.742443956217663
SSP5-8.5,100,Predator,0.750566749574844
SSP5-8.5,1,Invertebrate,0.954383234095668
SSP5-8.5,2,Invertebrate,0.928322475902972
SSP5-8.5,3,Invertebrate,0.936897784228641
SSP5-8.5,4,Invertebrate,0.978443977861785
SSP5-8.5,5,Invertebrate,0.958220325130566
SSP5-8.5,6,Invertebrate,0.938642339173527
SSP5-8.5,7,Invertebrate,0.954797550600362
SSP5-8.5,8,Invertebrate,0.952553819472008
SSP5-8.5,9,Invertebrate,0.942951029345593
SSP5-8.5,10,Invertebrate,0.94636525483507
SSP5-8.5,11,Invertebrate,0.949292142435228
SSP5-8.5,12,Invertebrate,0.957087722843798
SSP5-8.5,13,Invertebrate,0.944358661671307
SSP5-8.5,14,Invertebrate,0.929858994539457
SSP5-8.5,15,Invertebrate,0.943623263468923
SSP5-8.5,16,Invertebrate,0.981668140363024
SSP5-8.5,17,Invertebrate,0.937180792742678
SSP5-8.5,18,Invertebrate,0.956915041545203
SSP5-8.5,19,Invertebrate,0.949083618395727
SSP5-8.5,20,Invertebrate,0.947716481073112
SSP5-8.5,21,Invertebrate,0.947797040970857
SSP5-8.5,22,Invertebrate,0.950908858814042
SSP5-8.5,23,Invertebrate,0.951928926605105
SSP5-8.5,24,Invertebrate,0.944235621382923
SSP5-8.5,25,Invertebrate,0.947960685490868
SSP5-8.5,26,Invertebrate,0.941776502854357
SSP5-8.5,27,Invertebrate,0.93672836930535
SSP5-8.5,28,Invertebrate,0.957588959883141
SSP5-8.5,29,Invertebrate,0.953173813905934
SSP5-8.5,30,Invertebrate,0.963138708065864
SSP5-8.5,31,Invertebrate,0.935392928355981
SSP5-8.5,32,Invertebrate,0.956825142677575
SSP5-8.5,33,Invertebrate,0.933044978299039
SSP5-8.5,34,Invertebrate,0.947730908647559
SSP5-8.5,35,Invertebrate,0.921265559721989
SSP5-8.5,36,Invertebrate,0.941404981767087
SSP5-8.5,37,Invertebrate,0.959660697064184
SSP5-8.5,38,Invertebrate,0.945204115318809
SSP5-8.5,39,Invertebrate,0.956088177635586
SSP5-8.5,40,Invertebrate,0.963844241257638
SSP5-8.5,41,Invertebrate,0.947268189801093
SSP5-8.5,42,Invertebrate,0.945292473314301
SSP5-8.5,43,Invertebrate,0.953380918073761
SSP5-8.5,44,Invertebrate,0.978999227041743
SSP5-8.5,45,Invertebrate,0.959874485010544
SSP5-8.5,46,Invertebrate,0.934899884920529
SSP5-8.5,47,Invertebrate,0.9474104863152
SSP5-8.5,48,Invertebrate,0.952470208353601
SSP5-8.5,49,Invertebrate,0.947878466721758
SSP5-8.5,50,Invertebrate,0.954072433257825
SSP5-8.5,51,Invertebrate,0.945761865168904
SSP5-8.5,52,Invertebrate,0.960752749708523
SSP5-8.5,53,Invertebrate,0.979802251770506
SSP5-8.5,54,Invertebrate,0.948393669086952
SSP5-8.5,55,Invertebrate,0.968538388226368
SSP5-8.5,56,Invertebrate,0.94224497071878
SSP5-8.5,57,Invertebrate,0.959039768240526
SSP5-8.5,58,Invertebrate,0.959708811306981
SSP5-8.5,59,Invertebrate,0.935936934569182
SSP5-8.5,60,Invertebrate,0.938555474307996
SSP5-8.5,61,Invertebrate,0.962411309743394
SSP5-8.5,62,Invertebrate,0.938866044717075
SSP5-8.5,63,Invertebrate,0.957632616799808
SSP5-8.5,64,Invertebrate,0.938368832674279
SSP5-8.5,65,Invertebrate,0.939172131132931
SSP5-8.5,66,Invertebrate,0.942180463876777
SSP5-8.5,67,Invertebrate,0.935613671034416
SSP5-8.5,68,Invertebrate,0.941665830776469
SSP5-8.5,69,Invertebrate,0.955140964251331
SSP5-8.5,70,Invertebrate,0.93402905445555
SSP5-8.5,71,Invertebrate,0.95923231288034
SSP5-8.5,72,Invertebrate,0.968110040289953
SSP5-8.5,73,Invertebrate,0.954799315348845
SSP5-8.5,74,Invertebrate,0.960661165023236
SSP5-8.5,75,Invertebrate,0.956237362594305
SSP5-8.5,76,Invertebrate,0.954955574152822
SSP5-8.5,77,Invertebrate,0.946114876765784
SSP5-8.5,78,Invertebrate,0.956123191705169
SSP5-8.5,79,Invertebrate,0.958509399049039
SSP5-8.5,80,Invertebrate,0.949122958477324
SSP5-8.5,81,Invertebrate,0.954024860327045
SSP5-8.5,82,Invertebrate,0.957997426165067
SSP5-8.5,83,Invertebrate,0.963859838433728
SSP5-8.5,84,Invertebrate,0.940523035936347
SSP5-8.5,85,Invertebrate,0.942129031484704
SSP5-8.5,86,Invertebrate,0.95136538199128
SSP5-8.5,87,Invertebrate,0.972117948617128
SSP5-8.5,88,Invertebrate,0.949614317296114
SSP5-8.5,89,Invertebrate,0.926397716470175
SSP5-8.5,90,Invertebrate,0.966432887438421
SSP5-8.5,91,Invertebrate,0.948691872750485
SSP5-8.5,92,Invertebrate,0.94934513920264
SSP5-8.5,93,Invertebrate,0.948800031995884
SSP5-8.5,94,Invertebrate,0.959351644919283
SSP5-8.5,95,Invertebrate,0.967602358891489
SSP5-8.5,96,Invertebrate,0.969859434970816
SSP5-8.5,97,Invertebrate,0.938552707563041
SSP5-8.5,98,Invertebrate,0.960127864243381
SSP5-8.5,99,Invertebrate,0.948578744707715
SSP5-8.5,100,Invertebrate,0.932727223577695
SSP5-8.5,1,Mid-trophic species,0.597583952289349
SSP5-8.5,2,Mid-trophic species,0.597374176026505
SSP5-8.5,3,Mid-trophic species,0.594128931448644
SSP5-8.5,4,Mid-trophic species,0.597944608292746
SSP5-8.5,5,Mid-trophic species,0.594629561102225
SSP5-8.5,6,Mid-trophic species,0.594798392204833
SSP5-8.5,7,Mid-trophic species,0.595762626573055
SSP5-8.5,8,Mid-trophic species,0.595627244097129
SSP5-8.5,9,Mid-trophic species,0.596814460046469
SSP5-8.5,10,Mid-trophic species,0.596659332472782
SSP5-8.5,11,Mid-trophic species,0.595587412726812
SSP5-8.5,12,Mid-trophic species,0.59534700739946
SSP5-8.5,13,Mid-trophic species,0.594837222390977
SSP5-8.5,14,Mid-trophic species,0.596576572097176
SSP5-8.5,15,Mid-trophic species,0.593074767594185
SSP5-8.5,16,Mid-trophic species,0.595881051780925
SSP5-8.5,17,Mid-trophic species,0.595816412522662
SSP5-8.5,18,Mid-trophic species,0.594569079622033
SSP5-8.5,19,Mid-trophic species,0.595559611858322
SSP5-8.5,20,Mid-trophic species,0.593746199374786
SSP5-8.5,21,Mid-trophic species,0.599625832992981
SSP5-8.5,22,Mid-trophic species,0.597931772440633
SSP5-8.5,23,Mid-trophic species,0.598610344936551
SSP5-8.5,24,Mid-trophic species,0.595671706554639
SSP5-8.5,25,Mid-trophic species,0.595388073247745
SSP5-8.5,26,Mid-trophic species,0.595348640321034
SSP5-8.5,27,Mid-trophic species,0.596140785099168
SSP5-8.5,28,Mid-trophic species,0.597629132753997
SSP5-8.5,29,Mid-trophic species,0.593844239569613
SSP5-8.5,30,Mid-trophic species,0.600041842562677
SSP5-8.5,31,Mid-trophic species,0.595918268306183
SSP5-8.5,32,Mid-trophic species,0.595979899245359
SSP5-8.5,33,Mid-trophic species,0.591185230699793
SSP5-8.5,34,Mid-trophic species,0.592479775632966
SSP5-8.5,35,Mid-trophic species,0.593734473845509
SSP5-8.5,36,Mid-trophic species,0.598103006036783
SSP5-8.5,37,Mid-trophic species,0.597087133040709
SSP5-8.5,38,Mid-trophic species,0.59811596625433
SSP5-8.5,39,Mid-trophic species,0.595539149922842
SSP5-8.5,40,Mid-trophic species,0.597186919880233
SSP5-8.5,41,Mid-trophic species,0.598471391205136
SSP5-8.5,42,Mid-trophic species,0.598457821846074
SSP5-8.5,43,Mid-trophic species,0.59789320092491
SSP5-8.5,44,Mid-trophic species,0.594332622889131
SSP5-8.5,45,Mid-trophic species,0.595156634575331
SSP5-8.5,46,Mid-trophic species,0.596463482654256
SSP5-8.5,47,Mid-trophic species,0.597923096115857
SSP5-8.5,48,Mid-trophic species,0.595621229736804
SSP5-8.5,49,Mid-trophic species,0.59357007284821
SSP5-8.5,50,Mid-trophic species,0.594440769087542
SSP5-8.5,51,Mid-trophic species,0.596859739545585
SSP5-8.5,52,Mid-trophic species,0.594718394613124
SSP5-8.5,53,Mid-trophic species,0.595769835249936
SSP5-8.5,54,Mid-trophic species,0.594739035735773
SSP5-8.5,55,Mid-trophic species,0.598130856183618
SSP5-8.5,56,Mid-trophic species,0.593821961466936
SSP5-8.5,57,Mid-trophic species,0.594101352284579
SSP5-8.5,58,Mid-trophic species,0.596122520488919
SSP5-8.5,59,Mid-trophic species,0.595013421637821
SSP5-8.5,60,Mid-trophic species,0.595620293568604
SSP5-8.5,61,Mid-trophic species,0.597089554935771
SSP5-8.5,62,Mid-trophic species,0.59736399159207
SSP5-8.5,63,Mid-trophic species,0.597001629744994
SSP5-8.5,64,Mid-trophic species,0.596106944290259
SSP5-8.5,65,Mid-trophic species,0.592831113920823
SSP5-8.5,66,Mid-trophic species,0.596136411603896
SSP5-8.5,67,Mid-trophic species,0.59476883363138
SSP5-8.5,68,Mid-trophic species,0.593517793266591
SSP5-8.5,69,Mid-trophic species,0.5987707128364
SSP5-8.5,70,Mid-trophic species,0.595778949467433
SSP5-8.5,71,Mid-trophic species,0.596590281507011
SSP5-8.5,72,Mid-trophic species,0.599239629097634
SSP5-8.5,73,Mid-trophic species,0.596215627887583
SSP5-8.5,74,Mid-trophic species,0.595593551619942
SSP5-8.5,75,Mid-trophic species,0.59534128704248
SSP5-8.5,76,Mid-trophic species,0.597639406869122
SSP5-8.5,77,Mid-trophic species,0.596434268639265
SSP5-8.5,78,Mid-trophic species,0.597640839304268
SSP5-8.5,79,Mid-trophic species,0.591994594108022
SSP5-8.5,80,Mid-trophic species,0.596609080606118
SSP5-8.5,81,Mid-trophic species,0.594658633199414
SSP5-8.5,82,Mid-trophic species,0.596163964674863
SSP5-8.5,83,Mid-trophic species,0.593517270221008
SSP5-8.5,84,Mid-trophic species,0.597434142521959
SSP5-8.5,85,Mid-trophic species,0.59435621805519
SSP5-8.5,86,Mid-trophic species,0.592840147793426
SSP5-8.5,87,Mid-trophic species,0.598006954778392
SSP5-8.5,88,Mid-trophic species,0.599178879486906
SSP5-8.5,89,Mid-trophic species,0.594008701393788
SSP5-8.5,90,Mid-trophic species,0.597135661046467
SSP5-8.5,91,Mid-trophic species,0.597706833886335
SSP5-8.5,92,Mid-trophic species,0.599234399464889
SSP5-8.5,93,Mid-trophic species,0.595461255118059
SSP5-8.5,94,Mid-trophic species,0.597688280169107
SSP5-8.5,95,Mid-trophic species,0.597524232922708
SSP5-8.5,96,Mid-trophic species,0.596890862912936
SSP5-8.5,97,Mid-trophic species,0.594442421746
SSP5-8.5,98,Mid-trophic species,0.597429161350589
SSP5-8.5,99,Mid-trophic species,0.597491256783506
SSP5-8.5,100,Mid-trophic species,0.596519895868802
