run,group,scenario,age_future,age_base,log2_response,paired_change_years
34,Prey,SSP5-8.5,0.662275594814815,0.691628267,-0.0625651382694663,-0.029352672185185
34,Predator,SSP1-2.6,0.754464199611568,0.749802254009688,0.00894228189121493,0.00466194560187949
34,Predator,SSP5-8.5,0.7485867648826,0.749802254009688,-0.00234062115837531,-0.0012154891270888
34,Invertebrate,SSP1-2.6,0.966942529368573,0.972501452056176,-0.00827025913916556,-0.00555892268760316
34,Invertebrate,SSP5-8.5,0.947730908647559,0.972501452056176,-0.0372229145671626,-0.024770543408617
34,Mid-trophic species,SSP1-2.6,0.597556762829711,0.59835065586118,-0.00191544209834617,-0.00079389303146904
34,Mid-trophic species,SSP5-8.5,0.592479775632966,0.59835065586118,-0.014225297220909,-0.00587088022821336
35,Prey,SSP1-2.6,0.689581794320988,0.690181521333333,-0.00125416182800241,-0.000599727012345008
35,Prey,SSP5-8.5,0.664403056419753,0.690181521333333,-0.0549171380305986,-0.02577846491358
35,Predator,SSP1-2.6,0.753625893679366,0.762833962398537,-0.0175205407438743,-0.00920806871917024
35,Predator,SSP5-8.5,0.746951310133675,0.762833962398537,-0.0303548715104988,-0.0158826522648615
35,Invertebrate,SSP1-2.6,0.954199552037907,0.989433434421792,-0.0523116420939454,-0.0352338823838857
35,Invertebrate,SSP5-8.5,0.921265559721989,0.989433434421792,-0.102985570300477,-0.0681678746998036
35,Mid-trophic species,SSP1-2.6,0.593955898921204,0.598833987793528,-0.0118002909631842,-0.0048780888723241
35,Mid-trophic species,SSP5-8.5,0.593734473845509,0.598833987793528,-0.0123382238616234,-0.00509951394801955
36,Prey,SSP1-2.6,0.687143464444444,0.72072741,-0.0688423716678451,-0.033583945555556
36,Prey,SSP5-8.5,0.655004645555556,0.72072741,-0.137948574698144,-0.0657227644444439
36,Predator,SSP1-2.6,0.741685740526916,0.750415474030939,-0.0168815450528027,-0.00872973350402351
36,Predator,SSP5-8.5,0.748461091808976,0.750415474030939,-0.00376225661510951,-0.00195438222196376
36,Invertebrate,SSP1-2.6,0.960480225062371,0.959524003740498,0.0014370133694726,0.000956221321873452
36,Invertebrate,SSP5-8.5,0.941404981767087,0.959524003740498,-0.0275034102016928,-0.0181190219734111
36,Mid-trophic species,SSP1-2.6,0.594954926786508,0.600741221112381,-0.0139632854207378,-0.00578629432587297
36,Mid-trophic species,SSP5-8.5,0.598103006036783,0.600741221112381,-0.00634969225240295,-0.00263821507559847
37,Prey,SSP1-2.6,0.682185316666667,0.712719816333333,-0.0631713345905218,-0.030534499666666
37,Prey,SSP5-8.5,0.660317017407408,0.712719816333333,-0.110176210408966,-0.052402798925925
37,Predator,SSP1-2.6,0.741835530067602,0.768063036091081,-0.0501253528696346,-0.0262275060234791
37,Predator,SSP5-8.5,0.747648998558567,0.768063036091081,-0.0388635980954429,-0.020414037532514
37,Invertebrate,SSP1-2.6,0.975494881585197,0.973368411946883,0.00314834645352095,0.00212646963831353
37,Invertebrate,SSP5-8.5,0.959660697064184,0.973368411946883,-0.0204615478286975,-0.0137077148826986
37,Mid-trophic species,SSP1-2.6,0.597677094371182,0.597279386927033,0.000960320459472675,0.000397707444149797
37,Mid-trophic species,SSP5-8.5,0.597087133040709,0.597279386927033,-0.0004644532915963,-0.000192253886323268
38,Prey,SSP1-2.6,0.68046183345679,0.704740904666667,-0.0505787091785267,-0.0242790712098769
38,Prey,SSP5-8.5,0.654602987654321,0.704740904666667,-0.106472766641822,-0.0501379170123459
38,Predator,SSP1-2.6,0.756524850188692,0.766394197155991,-0.018699164979015,-0.00986934696729813
38,Predator,SSP5-8.5,0.744391859945458,0.766394197155991,-0.0420243582179117,-0.0220023372105328
38,Invertebrate,SSP1-2.6,0.950003085246822,0.950084991992031,-0.000124379976503495,-8.1906745208471e-05
38,Invertebrate,SSP5-8.5,0.945204115318809,0.950084991992031,-0.00743066808248128,-0.00488087667322179
38,Mid-trophic species,SSP1-2.6,0.598636163106701,0.601177652886139,-0.00611194859789119,-0.00254148977943769
38,Mid-trophic species,SSP5-8.5,0.59811596625433,0.601177652886139,-0.00736615228477999,-0.00306168663180917
39,Prey,SSP1-2.6,0.688244452839506,0.720364377333333,-0.0658057635062547,-0.0321199244938271
39,Prey,SSP5-8.5,0.668398859876543,0.720364377333333,-0.108017567920554,-0.05196551745679
39,Predator,SSP1-2.6,0.73734044106342,0.74205833420463,-0.00920171657083841,-0.00471789314121007
39,Predator,SSP5-8.5,0.746557887602512,0.74205833420463,0.00872152680840979,0.00449955339788144
39,Invertebrate,SSP1-2.6,0.967422471000764,0.947500217915888,0.0300197735736265,0.0199222530848751
39,Invertebrate,SSP5-8.5,0.956088177635586,0.947500217915888,0.0130174054292211,0.00858795971969784
39,Mid-trophic species,SSP1-2.6,0.597863119035819,0.597164608719263,0.00168655079889162,0.000698510316555767
39,Mid-trophic species,SSP5-8.5,0.595539149922842,0.597164608719263,-0.00393231392054734,-0.00162545879642129
40,Prey,SSP1-2.6,0.668409167407407,0.717588776333333,-0.102425805044273,-0.049179608925926
40,Prey,SSP5-8.5,0.671277363950617,0.717588776333333,-0.0962483312030078,-0.046311412382716
40,Predator,SSP1-2.6,0.750039886402458,0.745818457066091,0.00814281828691607,0.00422142933636638
40,Predator,SSP5-8.5,0.739020756364177,0.745818457066091,-0.0132096155845678,-0.00679770070191399
40,Invertebrate,SSP1-2.6,0.946401956467758,0.921725070710092,0.0381165638942697,0.024676885757666
40,Invertebrate,SSP5-8.5,0.963844241257638,0.921725070710092,0.0644635312822431,0.042119170547546
40,Mid-trophic species,SSP1-2.6,0.596341913904556,0.595744735001372,0.00144544377710489,0.000597178903183337
40,Mid-trophic species,SSP5-8.5,0.597186919880233,0.595744735001372,0.00348827022555213,0.00144218487886061
41,Prey,SSP1-2.6,0.671924178641975,0.719962929333333,-0.0996241791478767,-0.048038750691358
41,Prey,SSP5-8.5,0.666782753950617,0.719962929333333,-0.110705834430002,-0.0531801753827159
41,Predator,SSP1-2.6,0.757759018686199,0.767903562858417,-0.0191860237565484,-0.0101445441722186
41,Predator,SSP5-8.5,0.749384808695671,0.767903562858417,-0.0352184094351511,-0.0185187541627466
41,Invertebrate,SSP1-2.6,0.944926836039987,0.931380837839149,0.0208314278526646,0.0135459982008382
41,Invertebrate,SSP5-8.5,0.947268189801093,0.931380837839149,0.0244017376124168,0.0158873519619441
41,Mid-trophic species,SSP1-2.6,0.598130858730096,0.599188356525797,-0.00254843854985175,-0.0010574977957013
41,Mid-trophic species,SSP5-8.5,0.598471391205136,0.599188356525797,-0.00172730600344213,-0.000716965320661345
42,Prey,SSP1-2.6,0.68099810691358,0.719647137666667,-0.0796389000337465,-0.038649030753087
42,Prey,SSP5-8.5,0.653867747777778,0.719647137666667,-0.138290824096433,-0.065779389888889
42,Predator,SSP1-2.6,0.750339285087533,0.752227286775063,-0.00362554599081596,-0.00188800168753001
42,Predator,SSP5-8.5,0.741559235168672,0.752227286775063,-0.0206067019442281,-0.0106680516063913
42,Invertebrate,SSP1-2.6,0.949399341237645,0.969639012324719,-0.0304326964546196,-0.0202396710870746
42,Invertebrate,SSP5-8.5,0.945292473314301,0.969639012324719,-0.0366869771986086,-0.0243465390104183
42,Mid-trophic species,SSP1-2.6,0.599342357139235,0.592613844033324,0.0162880072108598,0.00672851310591094
42,Mid-trophic species,SSP5-8.5,0.598457821846074,0.592613844033324,0.0141572429393337,0.00584397781274926
43,Prey,SSP1-2.6,0.659240517654321,0.698028910666667,-0.0824818757208942,-0.0387883930123459
43,Prey,SSP5-8.5,0.65406014,0.698028910666667,-0.0938634948054434,-0.0439687706666669
43,Predator,SSP1-2.6,0.747243242115639,0.759657384150476,-0.0237709455049384,-0.0124141420348377
43,Predator,SSP5-8.5,0.754559288979839,0.759657384150476,-0.00971462610624062,-0.00509809517063775
43,Invertebrate,SSP1-2.6,0.959222314835871,0.922530547670229,0.0562685374359769,0.0366917671656417
43,Invertebrate,SSP5-8.5,0.953380918073761,0.922530547670229,0.0474560663506455,0.0308503704035327
43,Mid-trophic species,SSP1-2.6,0.599917394490615,0.593522137883483,0.0154620205832145,0.00639525660713169
43,Mid-trophic species,SSP5-8.5,0.59789320092491,0.593522137883483,0.0105859628656612,0.00437106304142698
44,Prey,SSP1-2.6,0.671622735308642,0.722342034333333,-0.105031057526579,-0.050719299024691
44,Prey,SSP5-8.5,0.664902193950617,0.722342034333333,-0.119539987656052,-0.057439840382716
44,Predator,SSP1-2.6,0.750408532725959,0.757780827204465,-0.0141044058270264,-0.00737229447850618
44,Predator,SSP5-8.5,0.748698332639784,0.757780827204465,-0.017396096780638,-0.00908249456468102
44,Invertebrate,SSP1-2.6,0.953893015364131,0.926596480746723,0.0418862657211819,0.0272965346174074
44,Invertebrate,SSP5-8.5,0.978999227041743,0.926596480746723,0.0793665178013559,0.0524027462950198
44,Mid-trophic species,SSP1-2.6,0.595983578350725,0.595927838561857,0.000134935391837913,5.573978886797e-05
44,Mid-trophic species,SSP5-8.5,0.594332622889131,0.595927838561857,-0.00386707143967136,-0.00159521567272658
45,Prey,SSP1-2.6,0.667833949012346,0.711020155333333,-0.0904010226296126,-0.0431862063209869
45,Prey,SSP5-8.5,0.660288800123457,0.711020155333333,-0.106793281553616,-0.0507313552098759
45,Predator,SSP1-2.6,0.755390985034749,0.75814673364649,-0.00525353177562812,-0.00275574861174177
45,Predator,SSP5-8.5,0.756715811156079,0.75814673364649,-0.00272550853128909,-0.00143092249041155
45,Invertebrate,SSP1-2.6,0.943834250522241,0.933232431035601,0.0162970822443992,0.0106018194866402
45,Invertebrate,SSP5-8.5,0.959874485010544,0.933232431035601,0.0406093249407833,0.0266420539749429
45,Mid-trophic species,SSP1-2.6,0.598155674971311,0.602664667698332,-0.0108344800443927,-0.00450899272702032
45,Mid-trophic species,SSP5-8.5,0.595156634575331,0.602664667698332,-0.0180860767665146,-0.00750803312300108
46,Prey,SSP1-2.6,0.683863088765432,0.709993497666667,-0.0540982894620863,-0.026130408901235
46,Prey,SSP5-8.5,0.655204297530864,0.709993497666667,-0.115860992296322,-0.054789200135803
46,Predator,SSP1-2.6,0.747686695998323,0.758762048490293,-0.0212136577070596,-0.0110753524919701
46,Predator,SSP5-8.5,0.744104559256515,0.758762048490293,-0.0281421617154314,-0.0146574892337784
46,Invertebrate,SSP1-2.6,0.964910021800128,0.953710460821921,0.0168430752733704,0.0111995609782072
46,Invertebrate,SSP5-8.5,0.934899884920529,0.953710460821921,-0.0287394613299533,-0.0188105759013916
46,Mid-trophic species,SSP1-2.6,0.599703909101689,0.595418822689722,0.0103455473544395,0.00428508641196623
46,Mid-trophic species,SSP5-8.5,0.596463482654256,0.595418822689722,0.00252898483251736,0.00104465996453351
47,Prey,SSP1-2.6,0.667377799382716,0.682229269666667,-0.0317529567606131,-0.014851470283951
47,Prey,SSP5-8.5,0.66081234,0.682229269666667,-0.0460160243162138,-0.021416929666667
47,Predator,SSP1-2.6,0.745139439341769,0.747475178908954,-0.0045152480751695,-0.0023357395671848
47,Predator,SSP5-8.5,0.753275759375018,0.747475178908954,0.0111524306027649,0.00580058046606413
47,Invertebrate,SSP1-2.6,0.955000980286234,0.921997633304354,0.0507391666676658,0.0330033469818802
47,Invertebrate,SSP5-8.5,0.9474104863152,0.921997633304354,0.0392265929545668,0.0254128530108466
47,Mid-trophic species,SSP1-2.6,0.598573444505218,0.595396349782955,0.0076778987885101,0.00317709472226313
47,Mid-trophic species,SSP5-8.5,0.597923096115857,0.595396349782955,0.00610956247206087,0.00252674633290184
48,Prey,SSP1-2.6,0.673899567901235,0.686838200666667,-0.0274366808200903,-0.0129386327654321
48,Prey,SSP5-8.5,0.664215381234568,0.686838200666667,-0.0483191498792658,-0.022622819432099
48,Predator,SSP1-2.6,0.753345275636925,0.75803841141346,-0.00895971755005924,-0.00469313577653474
48,Predator,SSP5-8.5,0.752320309898001,0.75803841141346,-0.0109239162821665,-0.00571810151545948
48,Invertebrate,SSP1-2.6,0.949136461652469,0.95416224639599,-0.00761907896794728,-0.00502578474352056
48,Invertebrate,SSP5-8.5,0.952470208353601,0.95416224639599,-0.00256063566683658,-0.0016920380423886
48,Mid-trophic species,SSP1-2.6,0.599451799729837,0.592485981914543,0.0168627345899473,0.00696581781529393
48,Mid-trophic species,SSP5-8.5,0.595621229736804,0.592485981914543,0.00761415626478057,0.00313524782226138
49,Prey,SSP1-2.6,0.677695816049383,0.714605031333333,-0.076508206983917,-0.03690921528395
49,Prey,SSP5-8.5,0.680358695185185,0.714605031333333,-0.0708505144311794,-0.034246336148148
49,Predator,SSP1-2.6,0.7560168740086,0.765137167429996,-0.0172999701539003,-0.00912029342139631
49,Predator,SSP5-8.5,0.753323375872214,0.765137167429996,-0.0224491080363249,-0.011813791557783
49,Invertebrate,SSP1-2.6,0.962611948630058,0.93470209331081,0.042447706272076,0.0279098553192482
49,Invertebrate,SSP5-8.5,0.947878466721758,0.93470209331081,0.0201954693448328,0.0131763734109479
49,Mid-trophic species,SSP1-2.6,0.595633500014962,0.596575696049959,-0.00228030757473142,-0.000942196034996567
49,Mid-trophic species,SSP5-8.5,0.59357007284821,0.596575696049959,-0.00728685009806022,-0.0030056232017488
50,Prey,SSP1-2.6,0.691019651234568,0.734760970333333,-0.0885482555701153,-0.043741319098765
50,Prey,SSP5-8.5,0.659896940864198,0.734760970333333,-0.15503426441237,-0.074864029469135
50,Predator,SSP1-2.6,0.751123290904905,0.753891641616892,-0.00530744281894977,-0.002768350711986
50,Predator,SSP5-8.5,0.763126694349607,0.753891641616892,0.0175654163861143,0.00923505273271519
50,Invertebrate,SSP1-2.6,0.949847357537792,0.967473669966646,-0.0265267105396589,-0.0176263124288538
50,Invertebrate,SSP5-8.5,0.954072433257825,0.967473669966646,-0.0201235985764899,-0.0134012367088203
50,Mid-trophic species,SSP1-2.6,0.597325341339127,0.597959924480454,-0.0015318686897932,-0.000634583141327361
50,Mid-trophic species,SSP5-8.5,0.594440769087542,0.597959924480454,-0.00851573267583978,-0.00351915539291248
51,Prey,SSP1-2.6,0.68389685617284,0.697168175,-0.0277279560343861,-0.0132713188271599
51,Prey,SSP5-8.5,0.68021705691358,0.697168175,-0.0355115303667279,-0.0169511180864199
51,Predator,SSP1-2.6,0.753833850920772,0.75534381400665,-0.00288689268790816,-0.00150996308587792
51,Predator,SSP5-8.5,0.746258070841927,0.75534381400665,-0.0174588440615863,-0.00908574316472322
51,Invertebrate,SSP1-2.6,0.96349752961085,0.966238337112753,-0.00409812774697458,-0.0027408075019032
51,Invertebrate,SSP5-8.5,0.945761865168904,0.966238337112753,-0.0309021243385088,-0.0204764719438489
51,Mid-trophic species,SSP1-2.6,0.596009536039882,0.594286042544297,0.00417791563963636,0.00172349349558509
51,Mid-trophic species,SSP5-8.5,0.596859739545585,0.594286042544297,0.00623444373408603,0.00257369700128784
52,Prey,SSP1-2.6,0.667909241481481,0.705666410666667,-0.0793342640222826,-0.037757169185186
52,Prey,SSP5-8.5,0.655315831358025,0.705666410666667,-0.106795954834096,-0.0503505793086421
52,Predator,SSP1-2.6,0.759004321740839,0.775440394252729,-0.0309077896253473,-0.0164360725118906
52,Predator,SSP5-8.5,0.744163954060037,0.775440394252729,-0.0593953792897115,-0.0312764401926922
52,Invertebrate,SSP1-2.6,0.963012004216855,0.963962369495383,-0.00142304682847598,-0.000950365278528764
52,Invertebrate,SSP5-8.5,0.960752749708523,0.963962369495383,-0.00481162827232049,-0.00320961978686085
52,Mid-trophic species,SSP1-2.6,0.595350071457554,0.59746611813564,-0.00511866501788287,-0.00211604667808607
52,Mid-trophic species,SSP5-8.5,0.594718394613124,0.59746611813564,-0.00665020234110552,-0.00274772352251673
53,Prey,SSP1-2.6,0.678083579876543,0.692858337,-0.031097297208246,-0.014774757123457
53,Prey,SSP5-8.5,0.650403072592593,0.692858337,-0.0912263337030497,-0.042455264407407
53,Predator,SSP1-2.6,0.751036919412665,0.756955992094034,-0.0113255978777778,-0.00591907268136827
53,Predator,SSP5-8.5,0.747438466665052,0.756955992094034,-0.0182546138115126,-0.00951752542898121
53,Invertebrate,SSP1-2.6,0.94842388235096,0.951666792725947,-0.00492453893918609,-0.00324291037498647
53,Invertebrate,SSP5-8.5,0.979802251770506,0.951666792725947,0.0420340763540866,0.0281354590445593
53,Mid-trophic species,SSP1-2.6,0.595585821901541,0.596097398476226,-0.00123866648459829,-0.000511576574684258
53,Mid-trophic species,SSP5-8.5,0.595769835249936,0.596097398476226,-0.00079299747601417,-0.000327563226290017
54,Prey,SSP1-2.6,0.681765272469136,0.692127992,-0.0217637395621856,-0.010362719530864
54,Prey,SSP5-8.5,0.647581583703704,0.692127992,-0.0959768953600639,-0.044546408296296
54,Predator,SSP1-2.6,0.747847672521084,0.747555694242169,0.000563373909346153,0.000291978278915361
54,Predator,SSP5-8.5,0.747596509049492,0.747555694242169,7.87656534294055e-05,4.08148073229864e-05
54,Invertebrate,SSP1-2.6,0.954617515804877,0.949629994747365,0.00755730366959972,0.00498752105751199
54,Invertebrate,SSP5-8.5,0.948393669086952,0.949629994747365,-0.00187947198493697,-0.0012363256604131
54,Mid-trophic species,SSP1-2.6,0.593944999950332,0.595531808988871,-0.00384922660380238,-0.00158680903853847
54,Mid-trophic species,SSP5-8.5,0.594739035735773,0.595531808988871,-0.00192179824447119,-0.000792773253097456
55,Prey,SSP1-2.6,0.688077245308642,0.706781287,-0.0386933084248427,-0.018704041691358
55,Prey,SSP5-8.5,0.663882736666667,0.706781287,-0.0903354059733107,-0.042898550333333
55,Predator,SSP1-2.6,0.751065027266042,0.752426777700117,-0.00261337125867783,-0.00136175043407494
55,Predator,SSP5-8.5,0.741698022470133,0.752426777700117,-0.0207192705720389,-0.0107287552299837
55,Invertebrate,SSP1-2.6,0.966898615559482,0.997716086254372,-0.0452647119590665,-0.0308174706948894
55,Invertebrate,SSP5-8.5,0.968538388226368,0.997716086254372,-0.0428201038874909,-0.0291776980280035
55,Mid-trophic species,SSP1-2.6,0.596864829570654,0.595084219512952,0.00431038426165805,0.0017806100577018
55,Mid-trophic species,SSP5-8.5,0.598130856183618,0.595084219512952,0.00736728399994088,0.00304663667066529
56,Prey,SSP1-2.6,0.676913844320988,0.710649786333333,-0.0701665404474324,-0.033735942012345
56,Prey,SSP5-8.5,0.649798781604938,0.710649786333333,-0.129145725221851,-0.060851004728395
56,Predator,SSP1-2.6,0.746629263992887,0.753410444746741,-0.01304397801363,-0.00678118075385448
56,Predator,SSP5-8.5,0.751331933784054,0.753410444746741,-0.00398561163458017,-0.00207851096268719
56,Invertebrate,SSP1-2.6,0.95215324237314,0.956255569414344,-0.00620246139910467,-0.00410232704120395
56,Invertebrate,SSP5-8.5,0.94224497071878,0.956255569414344,-0.0212940557966284,-0.014010598695564
56,Mid-trophic species,SSP1-2.6,0.599735061603174,0.594726257579389,0.0120995447335696,0.00500880402378523
56,Mid-trophic species,SSP5-8.5,0.593821961466936,0.594726257579389,-0.0021953232485888,-0.000904296112452796
57,Prey,SSP1-2.6,0.676094173827161,0.727507037666667,-0.105736989325822,-0.0514128638395061
57,Prey,SSP5-8.5,0.663041196790123,0.727507037666667,-0.133862692045761,-0.0644658408765441
57,Predator,SSP1-2.6,0.7545331248197,0.75493600137411,-0.000770109187200752,-0.000402876554409848
57,Predator,SSP5-8.5,0.741761669006897,0.75493600137411,-0.0253986295926299,-0.0131743323672121
57,Invertebrate,SSP1-2.6,0.946632908946476,0.968230558384517,-0.0325455508013688,-0.0215976494380404
57,Invertebrate,SSP5-8.5,0.959039768240526,0.968230558384517,-0.0137599875790958,-0.00919079014399093
57,Mid-trophic species,SSP1-2.6,0.596995423269629,0.601008585427985,-0.00966572859386718,-0.00401316215835601
57,Mid-trophic species,SSP5-8.5,0.594101352284579,0.601008585427985,-0.0166765276495466,-0.00690723314340624
58,Prey,SSP1-2.6,0.677816210246914,0.702896603,-0.0524183427318476,-0.025080392753086
58,Prey,SSP5-8.5,0.677359289506173,0.702896603,-0.0533912016890026,-0.025537313493827
58,Predator,SSP1-2.6,0.752527270700408,0.758723080337047,-0.0118295607509794,-0.00619580963663946
58,Predator,SSP5-8.5,0.750076524801389,0.758723080337047,-0.0165356344355254,-0.00864655553565852
58,Invertebrate,SSP1-2.6,0.973019831412188,0.984976895831698,-0.0176206749940274,-0.0119570644195098
58,Invertebrate,SSP5-8.5,0.959708811306981,0.984976895831698,-0.0374931453550789,-0.0252680845247166
58,Mid-trophic species,SSP1-2.6,0.593999364768984,0.598768708127461,-0.0115374394046815,-0.00476934335847679
58,Mid-trophic species,SSP5-8.5,0.596122520488919,0.598768708127461,-0.00638995070519761,-0.00264618763854196
59,Prey,SSP1-2.6,0.662716854320988,0.714972716666667,-0.109495579018339,-0.0522558623456789
59,Prey,SSP5-8.5,0.679195710493827,0.714972716666667,-0.0740608422679813,-0.03577700617284
59,Predator,SSP1-2.6,0.750802620685952,0.764118948026986,-0.0253635496829658,-0.0133163273410335
59,Predator,SSP5-8.5,0.745325475728399,0.764118948026986,-0.0359266628121375,-0.0187934722985865
59,Invertebrate,SSP1-2.6,0.959669398919132,0.969867698341679,-0.0152504691707259,-0.0101982994225467
59,Invertebrate,SSP5-8.5,0.935936934569182,0.969867698341679,-0.0513766384989796,-0.0339307637724965
59,Mid-trophic species,SSP1-2.6,0.595786582148987,0.59987656629505,-0.00987004218892714,-0.00408998414606288
59,Mid-trophic species,SSP5-8.5,0.595013421637821,0.59987656629505,-0.0117434633989799,-0.00486314465722915
60,Prey,SSP1-2.6,0.678735395061728,0.721918495666667,-0.0889867170350908,-0.043183100604939
60,Prey,SSP5-8.5,0.648141768395062,0.721918495666667,-0.155526557482421,-0.073776727271605
60,Predator,SSP1-2.6,0.750941084530087,0.751242645222626,-0.000579236897431998,-0.00030156069253906
60,Predator,SSP5-8.5,0.74935789156851,0.751242645222626,-0.0036240506560727,-0.00188475365411633
60,Invertebrate,SSP1-2.6,0.972167331132621,0.967290122561838,0.00725598742817874,0.00487720857078366
60,Invertebrate,SSP5-8.5,0.938555474307996,0.967290122561838,-0.0435066473732791,-0.0287346482538422
60,Mid-trophic species,SSP1-2.6,0.596307554501694,0.599082834545782,-0.00669888261964198,-0.00277528004408822
60,Mid-trophic species,SSP5-8.5,0.595620293568604,0.599082834545782,-0.00836258743441129,-0.00346254097717857
61,Prey,SSP1-2.6,0.665548438395062,0.722715891,-0.118884947645307,-0.0571674526049381
61,Prey,SSP5-8.5,0.668953335925926,0.722715891,-0.111523039948609,-0.053762555074074
61,Predator,SSP1-2.6,0.746763961668489,0.760812090506943,-0.0268878673436252,-0.0140481288384536
61,Predator,SSP5-8.5,0.746209973551425,0.760812090506943,-0.0279585303030073,-0.0146021169555176
61,Invertebrate,SSP1-2.6,0.960184674537829,0.969238558069704,-0.0135398895661772,-0.00905388353187486
61,Invertebrate,SSP5-8.5,0.962411309743394,0.969238558069704,-0.0101982025644007,-0.00682724832630977
61,Mid-trophic species,SSP1-2.6,0.596453864502214,0.597970346205761,-0.00366339159782653,-0.00151648170354646
61,Mid-trophic species,SSP5-8.5,0.597089554935771,0.597970346205761,-0.00212661043374758,-0.000880791269990078
62,Prey,SSP1-2.6,0.666439425061728,0.712536584333333,-0.0964903396758704,-0.046097159271605
62,Prey,SSP5-8.5,0.664261765061728,0.712536584333333,-0.10121221429447,-0.048274819271605
62,Predator,SSP1-2.6,0.749693002131106,0.751809203402758,-0.00406664084858261,-0.0021162012716518
62,Predator,SSP5-8.5,0.74201879651849,0.751809203402758,-0.0189108434173709,-0.00979040688426747
62,Invertebrate,SSP1-2.6,0.948418653634872,0.970760144813733,-0.0335908406927967,-0.022341491178861
62,Invertebrate,SSP5-8.5,0.938866044717075,0.970760144813733,-0.0481955468279363,-0.0318941000966575
62,Mid-trophic species,SSP1-2.6,0.594899941761393,0.602143596737502,-0.0174605389634274,-0.00724365497610879
62,Mid-trophic species,SSP5-8.5,0.59736399159207,0.602143596737502,-0.0114972997291815,-0.00477960514543119
63,Prey,SSP1-2.6,0.676466057160494,0.684251623333333,-0.016509405944409,-0.00778556617283899
63,Prey,SSP5-8.5,0.654415901604938,0.684251623333333,-0.0643191476265305,-0.029835721728395
63,Predator,SSP1-2.6,0.75805219696374,0.76167833497607,-0.00688466954615325,-0.00362613801232969
63,Predator,SSP5-8.5,0.744529673884053,0.76167833497607,-0.0328525107341156,-0.0171486610920163
63,Invertebrate,SSP1-2.6,0.959943337411597,0.968694609393004,-0.013092662996086,-0.00875127198140713
63,Invertebrate,SSP5-8.5,0.957632616799808,0.968694609393004,-0.0165696223037663,-0.0110619925931965
63,Mid-trophic species,SSP1-2.6,0.596896688140604,0.600147639268306,-0.00783620538302888,-0.00325095112770135
63,Mid-trophic species,SSP5-8.5,0.597001629744994,0.600147639268306,-0.00758258456732396,-0.0031460095233119
64,Prey,SSP1-2.6,0.671221901975309,0.711941722,-0.084969358453605,-0.0407198200246911
64,Prey,SSP5-8.5,0.653366208395062,0.711941722,-0.123867308536847,-0.0585755136049381
64,Predator,SSP1-2.6,0.759103327838273,0.76682484356892,-0.0146008019823498,-0.00772151573064761
64,Predator,SSP5-8.5,0.745960134252645,0.76682484356892,-0.0397985464049032,-0.020864709316275
64,Invertebrate,SSP1-2.6,0.957660568214613,0.960404549690291,-0.00412783813329611,-0.002743981475678
64,Invertebrate,SSP5-8.5,0.938368832674279,0.960404549690291,-0.0334871420511109,-0.0220357170160119
64,Mid-trophic species,SSP1-2.6,0.598812501666986,0.597676456648729,0.00273962746616992,0.00113604501825748
64,Mid-trophic species,SSP5-8.5,0.596106944290259,0.597676456648729,-0.00379353406833389,-0.00156951235846969
65,Prey,SSP1-2.6,0.683520022839506,0.700795440666667,-0.0360097885366487,-0.017275417827161
65,Prey,SSP5-8.5,0.680726842469136,0.700795440666667,-0.0419173895755099,-0.020068598197531
65,Predator,SSP1-2.6,0.759697909819601,0.749422285091209,0.0196469731129673,0.0102756247283921
65,Predator,SSP5-8.5,0.747682226860034,0.749422285091209,-0.00335363963084243,-0.00174005823117485
65,Invertebrate,SSP1-2.6,0.96152587040037,0.985079440788876,-0.0349143994036553,-0.023553570388506
65,Invertebrate,SSP5-8.5,0.939172131132931,0.985079440788876,-0.0688504752763842,-0.0459073096559444
65,Mid-trophic species,SSP1-2.6,0.599513353273087,0.594684711317587,0.0116669017890326,0.00482864195550026
65,Mid-trophic species,SSP5-8.5,0.592831113920823,0.594684711317587,-0.00450381862218448,-0.00185359739676405
66,Prey,SSP1-2.6,0.671376738888889,0.704490290666667,-0.0694572703347569,-0.033113551777778
66,Prey,SSP5-8.5,0.666420305185185,0.704490290666667,-0.0801474644480105,-0.038069985481482
66,Predator,SSP1-2.6,0.750435603907047,0.767322068426401,-0.0321039707023804,-0.0168864645193542
66,Predator,SSP5-8.5,0.751918190649064,0.767322068426401,-0.0292565438945511,-0.015403877777337
66,Invertebrate,SSP1-2.6,0.952178418580766,0.960282191878572,-0.0122264934074859,-0.00810377329780576
66,Invertebrate,SSP5-8.5,0.942180463876777,0.960282191878572,-0.027455005524674,-0.0181017280017954
66,Mid-trophic species,SSP1-2.6,0.597971682660731,0.597852490803238,0.000287596631854981,0.000119191857493428
66,Mid-trophic species,SSP5-8.5,0.596136411603896,0.597852490803238,-0.0041470748186024,-0.00171607919934236
67,Prey,SSP1-2.6,0.684365178888889,0.690107353333333,-0.0120544493936918,-0.00574217444444392
67,Prey,SSP5-8.5,0.666589131975309,0.690107353333333,-0.0500230094408057,-0.023518221358024
67,Predator,SSP1-2.6,0.745007850941629,0.757911228550474,-0.0247732516769466,-0.0129033776088443
67,Predator,SSP5-8.5,0.74769298364422,0.757911228550474,-0.0195828857003771,-0.0102182449062539
67,Invertebrate,SSP1-2.6,0.945772464985753,0.942171017842291,0.00550418620427437,0.00360144714346122
