scenario,run,species,latin,group,species_order,ingestion,maintenance,enet,mbi,ingestion_age_standardized,maintenance_age_standardized,enet_age_standardized,mbi_age_standardized,abundance,age_mature,biomass,max_realized_size,mean_size,mean_tl,yield,length_age1,age_standardized_size,reproductive_allocation,egg_production,eggs_per_biomass
Base,38,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,48.7434670346469,0.0232932461144358,6.07015725216423,0.000477874216413021,57.6360451,0.0257591344133333,30.26939974,0.000446927515040988,1105342440.66667,0.689614100333333,712104.404,865.043746333333,52.8155817666667,3.10901785333333,126429.561966667,96.0084181666667,275.777910083592,0.0666211717853388,4351193171824420,6132150273.49611
Base,38,MiichthysMiiuy,Miichthys miiuy,Predator,5,21.9405630466859,0.439844963520746,1.49921443563996,0.0200471137675377,99.9925042833333,0.409608343666667,118.230495383333,0.00409639049049139,159320459.2,0.591792911666667,70945.8354333334,389.186482,22.7072152,3.02756871,26706.9799666667,90.7153297333333,142.026109427746,0.00381020439753786,1134731584922480,16137257235.5214
Base,38,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,41.7867157813956,0.456062737509211,0.803453631747856,0.0109140603414509,14.80713155,0.667370762,3.22283063666667,0.0450709011226418,472442669666.667,1.028540735,833444.318333334,78.5537092333333,1.84191322133333,2.42258426666667,142493.775333333,7.14160902666667,7.14160902666667,0.000609980376067563,4.0791787332e+16,49576847554.5083
Base,38,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,8.64531994479109,0.195320852333852,0.248697572955391,0.0225926690488228,27.7040338283333,0.199098201766667,7.17944937385,0.00718661415880333,7713121296333.33,0.855112897,260438.889666667,122.198696166667,0.645557258,2.29128315333333,86377.3456333333,4.85816935333333,9.55157017612328,0.000561885477599946,8504363646300000,33014780903.6173
Base,38,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,10.4191339170107,0.12481879740187,0.490300478769398,0.0119797670704746,7.62160512333333,0.1238097102,0.64147628,0.0162445716088019,35907267040000,0.975084876,475698.493,18.7391357666667,0.407569205,2.14825246666667,102705.2001,0.744453977,0.744453977,2.57694807588961e-05,1772726250500000,3866613063.67837
Base,38,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,6.27717044323421,0.712514294877948,2.38239052063782,0.113508833529592,7.2828192195,1.04864317886667,3.855443038,0.143988632322341,29801213440,0.793406792333333,1205490.00533333,49.2501942666667,13.4227692166667,2.54311056333333,218664.832,25.4686586333333,30.6948614071603,0.0056772923827835,1026201833126900,857350656.178766
Base,38,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,4.19644344139538,0.337179277114413,3.59024727629412,0.0803488196190952,39.0080110444444,0.410099760222222,36.1851366555556,0.010513218932259,284684167.8,0.542771336666667,58233.9024666667,243.287688666667,27.8853555,2.7011961,13105.0925733333,49.8625613666667,107.715654478689,0.0437979052154885,113743383998650,2025596090.98212
Base,38,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,15.5222528650918,0.0682659062888889,5.06540043207259,0.00439793803658571,34.707289852381,0.100790408819048,33.200236052381,0.00290401265116738,1981929962.66667,0.610164899333333,568441.070666667,700.449372,18.251825,2.88907457333333,97258.2596,29.2383286,182.437557620303,0.080157821757318,4065892264299430,7175497788.92626
Base,38,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,23.673586949911,0.0942712908122837,5.80144460561581,0.00398212957807131,105.679063983333,0.1163100945,77.6817987227778,0.00110059731905218,11488473.15,0.439685003333333,12713.1451166667,303.390159666667,32.7950774666667,2.81455065666667,7607.50027333333,50.7186145333333,89.8648040244835,0.111470717401547,21783303560296.9,1869004976.66208
Base,38,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,17.2660272405581,0.172181297644113,1.55749287732835,0.00997225912163847,39.2841820066667,0.199670326666667,33.293635526,0.00508271564959102,103237902600,0.861601266666667,593966.984333333,437.090978666667,4.91577522333333,2.60629635333333,186358.786533333,15.0186904,89.9575438890867,0.00256035498804428,920655710046263,1586254375.08157
Base,38,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,4.00906492165032,0.419379688140475,1.6526281041442,0.104607856529258,114.93062865,0.563993017333333,79.3336357166667,0.00490724730176905,101934149.2,0.474251758333333,14322.9754966667,97.0256775,26.1912663333333,2.67590273333333,3045.88068333333,29.7248755666667,49.6600433232789,0.0363284000442541,149473724559175,10352218327.1945
Base,39,EngraulisJaponicus,Engraulis japonicus,Prey,1,5.18456849577636,0.939396422430814,1.6585112904324,0.181190859605018,25.9740580822222,1.21924758933333,15.4969983855556,0.0469409741625179,510506776366.667,0.720364377333333,1049746.06633333,93.5493796666667,5.49628335333333,2.33612385,163115.757,9.28717888333333,18.931430255125,0.0548371658972892,16741927022466700,16014464743.1981
Base,39,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,4.3495077817602,1.12426862032173,1.7285925350983,0.25848180454726,102.925461733333,1.08460714483333,74.1785838833333,0.0105377923651527,437930610.133333,0.658402286,89897.1397666667,239.536280333333,35.5595063666667,3.10369944,34446.597,78.2523461333333,125.591884505961,0.0100287067637048,504813428847571,5621159271.42741
Base,39,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,13.9465054955896,0.532140916664493,1.29088134303033,0.0381558603933275,5.0114546852381,0.692066594,1.47302589019048,0.138096947387068,198437378200,1.17601834333333,1777964.11666667,47.4931368,6.03618923666667,2.78934877666667,258481.633666667,9.11940349666667,20.6606450585788,0.000501552654007972,499884424441757,287654903.935017
Base,39,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,48.9309107908806,0.0222610604708116,6.1839115579387,0.00045494882705025,57.8455607133333,0.02492020301,29.9477395266667,0.000430805799143303,1064699513,0.681788402333333,690529.693333333,872.640425333333,52.0442439,3.11409253333333,122755.4302,96.5985303333333,275.869198607475,0.0685272238810357,4193230226298430,6098371981.84957
Base,39,MiichthysMiiuy,Miichthys miiuy,Predator,5,21.8843841762414,0.446283998854762,1.47427391600191,0.0203928059049186,107.269857133333,0.3710493995,116.66332275,0.00345902762822548,132842746.133333,0.574377148333333,64791.3621666667,385.477715666667,23.5746374333333,3.03382486666667,24219.7420333333,91.8227074666667,141.687475416138,0.00473021643890952,979455438544676,15098608216.745
Base,39,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,40.6748965096459,0.432556179531485,0.769608281235943,0.0106344752328726,23.4903132633333,0.448625428,3.31969025333333,0.0190983161003762,457193074333.333,1.01401433233333,875757.743333333,78.5374536333333,1.73468484433333,2.42952521333333,147359.905966667,7.53961171,7.53961171,0.000709009233165711,43737857410666700,52708820255.7133
Base,39,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,8.77750995955917,0.189769342798462,0.291694407113727,0.0216199518625203,23.0466586066667,0.178946622883333,5.50352042283333,0.00776453654030219,7048144091333.33,0.865058797333333,261495.107333333,120.604846966667,0.7367737,2.27219905666667,87471.2048,4.50898031,8.22832181190148,0.000813781507758014,7859820688433330,31063939409.5853
Base,39,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,10.7450674342422,0.116016317894434,0.485553444827102,0.0107971698274052,8.36830810333333,0.1226361113,0.572648637333333,0.014654827449667,38924484893333.3,0.969724202666667,451256.793666667,19.1631095666667,0.389840133666667,2.14004964333333,97871.7295,0.622616834,0.622616834,2.83456466007589e-05,1883032279696670,4343115879.41882
Base,39,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,5.92752750566,0.731030836883813,2.42831530648854,0.123328122254309,7.12400638533333,1.13305947426667,3.68672283966667,0.159048071124609,31810799770,0.796123117333333,1308409.38333333,49.2567751333333,13.5950376666667,2.53796162333333,235962.902,25.4026632666667,30.585380107856,0.00551614905462282,1054380615050790,810199674.704693
Base,39,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,4.17882263412619,0.339245943225998,3.55780229453999,0.081182182860684,38.6325646555556,0.412529293333333,35.4478289,0.0106782787270637,266967612.8,0.541041335666667,58568.7613,241.242310333333,28.4557299333333,2.71814868,13124.87631,50.2423646666667,107.47242266915,0.045738053569162,115901968322683,1975789954.08968
Base,39,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,16.3797139783947,0.0682132732617362,5.26603371029004,0.00416449721598993,35.1364795095238,0.103841862228571,34.8208170714286,0.00295538607390717,1892569269.33333,0.583020981,585473.248,693.458004666667,18.9950274,2.89492657,99993.1961,30.8334693666667,191.064620578719,0.0901284847730292,4403445775088940,7735184483.14256
Base,39,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,25.272204059692,0.0907304351836057,6.06147629394542,0.003590127515958,103.946188633333,0.127014682211111,86.1424415583333,0.00122192726718582,8808180.97,0.440069761,9930.28247,309.713812333333,32.2196938,2.82689043,6018.15576333333,51.7279772333333,93.7467870025419,0.120239990812028,17819932711066.8,1854445566.70392
Base,39,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,16.9040027042185,0.172386135265504,1.46455386338614,0.0101979476862296,39.5045764866667,0.19693619482,33.552629426,0.00498514886968776,105708507546.667,0.863033415666667,562314.857666667,440.475279333333,4.74679068,2.60776594333333,173257.768833333,14.3860937333333,87.8530240724777,0.00224025887134257,1020741471228890,1843864045.53546
Base,39,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,4.04568225724297,0.411190288658571,1.70013788080605,0.101636822299235,116.994841033333,0.553082443166667,80.8471548333333,0.00472740881804426,102182147.8,0.475466981,14289.12196,96.4470729666667,26.1512335666667,2.67987947,3012.76574866667,30.1973040666667,50.6184585614688,0.0318730246350807,139842428820519,9912787673.56898
Base,40,EngraulisJaponicus,Engraulis japonicus,Prey,1,5.2680211020376,0.927601977998771,1.68114650564621,0.17608167469944,26.8154900055556,1.13970050944444,16.15026171,0.0425015731283793,462935609833.333,0.717588776333333,971584.995666667,93.4379121333333,5.67224848,2.32730762666667,152687.199666667,9.53655783333333,19.500628463786,0.057340652345715,15965448095866700,16517490720.5677
Base,40,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,4.36486154601718,1.05109773178435,1.84900573669348,0.240808951372914,102.9530818,1.04022275166667,73.0385448666667,0.010103852487752,454499819.8,0.659756098333333,90214.5882,239.069004,35.1875692666667,3.09682466333333,34655.7358,77.7876941333333,124.868770588052,0.0100694611072864,493784618242590,5476232659.02295
Base,40,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,14.6812987553338,0.51265008532812,1.35727041897709,0.0349185786538041,5.04150199142857,0.697249747809524,1.5626186995381,0.138301987977981,207039132733.333,1.17152741233333,1575345.17666667,47.2077724666667,5.73113184333333,2.78713961333333,231001.180666667,9.14154823,20.3909776278422,0.000467185831460479,488911763732815,310831088.685223
Base,40,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,47.2363221040568,0.02333334681259,6.2068340949837,0.000493970439976021,57.4935208733333,0.025693466,29.97385226,0.000446893243094408,1157375255.33333,0.683162851666667,743181.263666667,877.779230666667,52.4764334,3.11362025666667,132222.904033333,96.3762518333333,272.62963675272,0.0671200801092561,4536635715001670,6144081570.20895
Base,40,MiichthysMiiuy,Miichthys miiuy,Predator,5,21.3800468080776,0.423955037648602,1.58137120308655,0.0198294719115595,103.341420633333,0.369000363666667,121.782004616667,0.00357069180397587,131490240,0.585965971666667,67200.4584666667,378.804019666667,25.2473403666667,3.03282696333333,24942.2716,92.3561347666667,141.379279983376,0.00428613257561493,1005950450570440,14989313788.0232
Base,40,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,40.426636121227,0.42600341508118,0.857324519521571,0.0105376913825758,13.8147297133333,0.614255736133333,3.256284453,0.0444638258496279,489905658766.667,1.017501467,886565.875,77.9569763666667,1.84354028166667,2.43178026666667,151557.922666667,6.83169058333333,6.83169058333333,0.00058379691845144,4.3794700212e+16,49951386861.668
Base,40,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,9.34089313730063,0.18944078890114,0.29273486320487,0.0202808003599413,29.26811421,0.187276758233333,6.680386792,0.00639866159089084,5843390996333.33,0.795803364333333,237267.959,122.912106466667,0.795400659333333,2.27086729666667,80554.0565333333,4.30234117666667,8.85141104853339,0.000644579772582427,7589271675966670,33093525121.9293
Base,40,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,10.8958832029278,0.113262666017817,0.468075857043994,0.0103949963402125,8.36667318333333,0.104202884866667,0.542831035333333,0.0124545183710823,37586907353333.3,0.967082192,455064.978333333,18.7745131666667,0.386287516,2.13907767666667,98661.0339333333,0.658259399666667,0.658259399666667,2.0017185106266e-05,1829051685360000,4222359446.12452
Base,40,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,5.96160899488907,0.752454687534305,2.42823510118138,0.126216712330411,7.10747517683333,1.12892602898333,3.70709487666667,0.158836436413179,32490765290,0.804170784666667,1305769.31666667,49.3140217333333,13.5660206333333,2.53777798666667,236138.825333333,25.2780482333333,30.0490012635332,0.0051509416924517,1017302252765010,783177793.035735
Base,40,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,4.12901484336998,0.343534763715545,3.61249626465134,0.0832001764941979,39.1506635888889,0.423747895777778,37.3478494333333,0.0108235175839533,258986764.8,0.5439333,56232.2941333333,243.997300666667,28.4421266333333,2.71483174,12874.4046666667,51.5756187333333,109.388956125621,0.0443456623150178,113764347918486,2064760874.91724
Base,40,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,15.4946463947066,0.0676737639482474,5.13445136702767,0.00436755781476669,35.2182354,0.0989676353333333,34.3911821380952,0.00281012476091671,1725268958.66667,0.582707925333333,521090.916333333,694.515195,19.1481297666667,2.88116078,88407.9598,30.3562465666667,189.862994076601,0.0942537928449038,4167245857440940,8118555574.8825
Base,40,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,26.8210277845549,0.0926168170004766,5.71945209873298,0.00345314198040579,104.2914099,0.1196465666,78.6854278666667,0.00114723318741902,9498153.69666667,0.437956913666667,10812.62205,308.628048333333,32.2693390333333,2.82520791333333,6513.68388333333,51.763108,89.1604000635112,0.119263640195263,17746012095073.3,1740962562.08963
Base,40,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,18.0691099979762,0.167708305914984,1.48932381311078,0.00928149233325645,40.10446312,0.20772841296,35.2920182306667,0.00517968317736702,99470344133.3333,0.837140298666667,561174.788666667,439.400150333333,4.82449901,2.60473186,172822.278666667,14.7066116166667,92.3203925896646,0.00241673399996781,943786473360081,1722568205.23212
Base,40,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,3.84974022787991,0.413427008969427,1.60750065454026,0.107390884708371,114.771794766667,0.5229320465,78.4595211,0.00455627663192975,120535081.2,0.478395161333333,15771.85766,97.7185748,25.7764389333333,2.67712131333333,3577.268932,30.2161695,50.3173783656762,0.0310477683033712,173914899141014,11219090291.3791
Base,41,EngraulisJaponicus,Engraulis japonicus,Prey,1,5.06225777860995,0.931311449932008,1.6404635152634,0.183971557882171,26.6398783611111,1.126503062,15.9682792966667,0.0422863440564529,528281782500,0.719962929333333,1059351.9,93.4528440333333,5.53070646333333,2.33376345333333,167644.348,9.25337744333333,19.6671779439057,0.0487201297726328,16541362720633300,15820061310.6953
Base,41,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,4.34405694927508,1.11447973210221,1.77280430907878,0.256552744385221,103.096239583333,1.060528908,73.9333687333333,0.0102867855538297,475154887.4,0.658512480333333,93188.8527,239.813064666667,35.1076171666667,3.09196226,35503.4606,78.1094351,125.097941453711,0.00991307099671767,522198514726342,5611041791.96835
Base,41,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,14.0502155770925,0.525052685375304,1.30944411224362,0.0373697245066725,5.04878732380952,0.692900703095238,1.48091234957619,0.137241016239206,199276237700,1.296310798,1600338.15,47.2109188333333,5.91445796,2.77890918666667,233812.815666667,9.20111264333333,20.5261406029265,0.00048564651883127,483392289897229,301666671.991737
Base,41,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,50.733055236639,0.0221879395640781,6.09363677492827,0.000437346803983808,57.9007391866667,0.02485330422,30.00088008,0.000429239843378773,1087280264.66667,0.683826638,693774.295,868.639527,52.0650727666667,3.11242885666667,123545.6442,96.2017056333333,273.619764464067,0.0645513138834489,4138641650629380,5976216802.07184
Base,41,MiichthysMiiuy,Miichthys miiuy,Predator,5,23.0922441653637,0.435144131076831,1.51468756829153,0.0188437350636327,101.566960266667,0.340690205833333,112.776908883333,0.00335434086969663,161340583.6,0.595672522333333,74982.2488333333,381.898896333333,23.5455843,3.01800609,27812.2841333333,88.7124931666667,136.917374871572,0.00430212710525061,1091305802992190,14702701502.8653
Base,41,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,36.7324622825097,0.428174642270009,0.847624608481415,0.0116565733866931,10.9702933233333,0.476447088333333,2.96195781666667,0.043430660811954,456806633633.333,0.975471268666667,840906.166,78.8640660666667,1.91708156666667,2.43463202666667,142173.671166667,6.86175479,6.86175479,0.000753291558658172,43850451795666700,53078230400.2411
Base,41,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,9.56262842354652,0.19277594257341,0.270686506794444,0.0201593049562324,28.0925319733333,0.20114661655,6.69761362383333,0.00716014550560758,6682962423333.33,0.822937460666667,281169.4415,120.179933833333,0.729323891,2.26567131333333,93558.4024666667,3.98226933,8.30100197928123,0.000782714382825801,8410271124300000,30054067189.8857
Base,41,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,11.43122631672,0.121281965167933,0.506155766128062,0.0106097072884069,9.05453727666667,0.124944817366667,0.638505623666667,0.0137991388790951,34524384080000,1.00646941333333,482341.86,19.5683068666667,0.412043970333333,2.14407756,104900.655666667,0.693258199,0.693258199,2.87759575094356e-05,1653411392866670,3538075361.89882
Base,41,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,6.00758791923128,0.726603201543553,2.41282406125486,0.120947576849866,7.24125460566667,1.07480530867667,3.7989828143,0.148428051105339,31166326293.3333,0.801869713333333,1266957.27666667,49.272241,13.59877,2.54069252333333,228670.399666667,25.5178772666667,30.8026505250854,0.00555091140577605,1026110616464080,812549136.048923
Base,41,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,4.14400523250752,0.345480319101229,3.59414380160568,0.0833686976047037,38.7724392888889,0.414983651222222,36.2528160888889,0.0107030576056933,302896858.666667,0.546661688333333,62473.8842333333,243.521691,27.8627181333333,2.71594043666667,14000.9829266667,49.6185216,106.875439267799,0.0471809366431677,127590247058297,2090702162.52731
Base,41,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,16.0511312109798,0.0647303497350979,4.75912151878304,0.00403275936656844,35.5162278571429,0.102917974147619,35.2014299095238,0.00289777322528695,1887883240,0.589329849333333,551893.674666667,697.964352333333,18.2276021166667,2.89826395333333,93676.7219666667,31.0053080666667,192.678399212059,0.0796338926378356,4367939222819190,8166026842.81252
Base,41,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,25.5034434306315,0.0923895956925907,5.89691865701341,0.00362263221215156,104.681599177778,0.119193731461111,79.9420985166667,0.00113863116724734,6274019.44666667,0.437505743666667,7437.42568666667,296.293735,32.9974620666667,2.84779213333333,4531.57178666667,51.6059248666667,89.740019937969,0.114932744543679,13982622143860.7,1898075590.13394
Base,41,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,18.1208801625907,0.174439926254775,1.54244201881026,0.00962645990093208,38.72126406,0.21708758768,35.6559132486667,0.00560641789337287,108529550433.333,0.860189207666667,623136.645,454.608939,4.75361579,2.6174934,191591.367666667,14.7685262,92.8182035367492,0.00250172725708745,1046013543711620,1686409959.14383
Base,41,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,3.86573482751816,0.422436640455862,1.61567578667735,0.109277190315475,117.20742755,0.537542019666667,80.75689345,0.0045862453506827,122154210.533333,0.476016007666667,16414.8477666667,97.4361545666667,25.7213634,2.67441792666667,3603.85302,29.6825783,49.6344267544641,0.0332424704296049,180691101417127,11089929944.372
Base,42,EngraulisJaponicus,Engraulis japonicus,Prey,1,4.86725499220688,0.942724639805517,1.63445430654222,0.193687127819468,25.86865795,1.17592649933333,15.6169957633333,0.0454575765625806,507592329333.333,0.719647137666667,1014235.07133333,93.0763307333333,5.46571857333333,2.33719371666667,159565.884333333,9.19849302,19.1593470031632,0.0518778815082394,16619801434366700,16456064958.0768
Base,42,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,4.34314760975704,1.12291770355852,1.74610529096495,0.258549283712081,102.781600833333,1.10709230116667,74.87422945,0.0107713082126624,475121849.866667,0.661118814333333,93702.6873,237.300658,35.0455555,3.08693634666667,35821.7335,77.8243665333333,125.358924776493,0.00992247927599499,536660279141082,5729836128.41302
Base,42,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,13.9831255731539,0.539125482300723,1.28694592399385,0.0385554345114218,4.96723592761905,0.691348172595238,1.42607985009524,0.139181666155854,210544916633.333,1.210043608,1562869.18333333,48.6980174666667,5.85544816333333,2.76995924666667,229272.030333333,8.70708133333333,20.2799545231279,0.000436218560539992,487751723093954,315841500.806278
Base,42,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,49.2394228111343,0.0220088119601865,6.04563390793046,0.00044697542545543,57.8703043066667,0.0244526748666667,29.4724303466667,0.000422542704062638,1170927086.66667,0.688964993333333,710107.733666667,876.964542333333,50.8635926,3.10583349666667,126545.443133333,94.6610425333333,268.084702544361,0.0699751825842123,4453106982207660,6281772252.40242
Base,42,MiichthysMiiuy,Miichthys miiuy,Predator,5,21.6207482613799,0.444901052452927,1.52996905495532,0.020577504861274,101.027977833333,0.372834718833333,118.968982716667,0.00369041058555484,149511141.866667,0.58092309,70215.8724333333,378.542978,23.7526891333333,3.02833256666667,26261.5257333333,92.0463498,140.459198900723,0.00432314620098607,1095476761441790,15751101942.2847
Base,42,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,45.0871718817744,0.425215454324147,0.801429055201062,0.00943096310052731,25.9855096466667,0.495194201133333,3.05133621666667,0.0190565514344975,504146982233.333,1.03229231233333,870929.299,79.8716542666667,1.739486445,2.43646391,148138.144833333,6.75686833,6.75686833,0.000530026373379542,41957005717333300,49841171839.0089
Base,42,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,8.58223398374126,0.192454028022018,0.290468252251919,0.0224247006533049,28.32297338,0.189075937933333,6.5794955295,0.00667570934013756,5289962130666.67,0.852041964666667,253023.458666667,121.989447966667,0.812949523666667,2.2937409,84291.8314333334,3.92549301666667,8.72333808077375,0.00108756165695878,8554345780100000,35115753666.6171
Base,42,PortunusTrituberculatus,Portunus trituberculatus,Invertebrate,8,10.1477387030372,0.124537503431816,0.480505100388756,0.0122724389222342,8.25661319666667,0.120890356633333,0.553475155,0.014641639829045,37608514333333.3,1.03649345333333,471860.006333333,19.4552355333333,0.392245127333333,2.14339627,101896.073366667,0.695863331333333,0.695863331333333,2.75093274530926e-05,1982288984233330,4338965849.44215
Base,42,ScomberJaponicus,Scomber japonicus,Mid-trophic species,9,6.13207184504546,0.729754319948419,2.40640874503283,0.119006159482303,7.19898819133333,1.05832076176667,3.84251396466667,0.147009653806732,31135281693.3333,0.797842234666667,1268212.27,49.2910543666667,13.58359065,2.53958686666667,229709.045666667,25.3304179,30.504347725755,0.00552890446073205,1010516180746810,801452682.001526
Base,42,DecapterusMaruadsi,Decapterus maruadsi,Mid-trophic species,10,4.16027652903796,0.341753273007952,3.54405546530735,0.0821467685194907,39.1972777777778,0.415788880444444,36.5430984888889,0.0106075958336109,244052409.066667,0.542589544333333,52960.0602333333,239.109050666667,28.3526034666667,2.71731960666667,11989.06266,50.6617878,107.870988748171,0.0452104069551639,103912259509973,2029154652.42943
Base,42,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,16.2377538980996,0.0674602733250928,5.18474223594302,0.00415453231699663,35.4442025857143,0.101717141553175,34.4717236761905,0.00286978219660023,1468809109.33333,0.572473808666667,470604.937666667,697.668090333333,18.9495765333333,2.89368789,80021.3056666667,32.0731277,191.093180970179,0.0873328498640893,3620531876806140,7775694649.85536
Base,42,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,25.9932527201534,0.0922210009273765,5.86905243778927,0.00354788228777057,106.510989688889,0.117995217077778,78.2247542222222,0.00110782199491746,9177757.93,0.439722788,10514.25608,305.682589333333,33.4469263,2.82783401333333,6460.35907333333,51.1839731666667,93.8896510210652,0.124356175126948,18012742947822.9,1738055783.23832
Base,42,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,17.3491752124767,0.164208747669403,1.44351170005667,0.0094649310793352,39.6419337733333,0.192267179593333,34.1238278657333,0.00485009587808426,103816545133.333,0.833455961333333,590442.885333333,445.538709666667,4.79197996666667,2.62245657,182605.1022,14.62116005,92.004424817187,0.00224689345710393,1050911417334700,1811762837.73473
Base,42,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,3.97325151436582,0.412362762868208,1.62650651269119,0.103784711684436,116.368291816667,0.525231464833333,80.0504114166667,0.00451352732461531,120977104,0.476897517333333,16594.7847866667,97.4820993,25.7154973666667,2.67681896333333,3661.73517,30.2323566,50.4909021604808,0.030204932615239,163649252386721,10152678226.5725
Base,43,EngraulisJaponicus,Engraulis japonicus,Prey,1,5.01457184294773,0.919035647626297,1.64789018863305,0.183273004437814,26.5096706277778,1.120937659,15.8838084988889,0.0422841035914434,501659035500,0.698028910666667,995627.38,92.9872347,5.38687883,2.33726543666667,156786.888133333,9.34787461666667,19.6017666082838,0.0514523195643474,16709985606400000,16786027686.0198
Base,43,ScomberomorusNiphonius,Scomberomorus niphonius,Predator,2,4.34035806730314,1.09555679826378,1.78745683423273,0.252411617031517,103.1362665,1.02417867816667,71.8868982166667,0.00993034470727779,456572925,0.656399315333333,92306.6387,238.218953,35.3593299666667,3.09659831,35195.6625,77.7567931333333,124.416151119072,0.0101508922186243,508454962529116,5508326530.80511
Base,43,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,14.1864387967529,0.520729746954023,1.34161687973494,0.036706163852285,5.11555907809524,0.671753967095238,1.48469360864952,0.13131584580299,184511062800,1.245733835,1601056.03333333,48.4847209666667,6.05714525,2.78133683,234635.731666667,9.29311423333333,20.7951352107841,0.000509082969666968,454376665445899,289398580.017589
Base,43,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,47.9244202050814,0.0223692558095553,6.19031168399381,0.000466761114977111,57.8339995133333,0.0251502909666667,29.8910705533333,0.00043487033887166,1129708974.33333,0.695216265,731097.596,873.691518333333,52.7032931333333,3.11290256,130138.036133333,96.6855231,274.604879887093,0.0623534217046235,4483322303930950,6153267057.47722
Base,43,MiichthysMiiuy,Miichthys miiuy,Predator,5,21.9096147952482,0.431464063315552,1.52865123638678,0.0196929095900458,104.815665466667,0.369898348666667,121.419037166667,0.00352903687649916,127522368.4,0.585811308333333,64008.8635666667,378.686735333333,23.7446957,3.02435027333333,23401.1678,93.2497753333333,141.972332333449,0.00395565942272891,963343269383067,15261509589.1098
Base,43,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,40.1327648352616,0.433479847845579,0.816043154935129,0.0108011458872805,16.1847919,0.481254386666667,3.53493020333333,0.0297349752557935,443759541700,0.968887895,786212.787333334,77.6760509666667,1.71355904333333,2.43690327333333,134545.334566667,7.26268236333333,7.26268236333333,0.00059521238480563,43235138521666700,55987660462.5666
