scenario,run,PC1,PC2,PC3,PC4,PC5
SSP1-2.6,82,-1.20374695077847,-0.183719189959621,-1.21939223924296,-0.765918955325088,0.286344196396392
SSP1-2.6,83,-0.974668057954233,0.395646462690874,0.0445762230909553,-0.775836021734128,-0.190655177497875
SSP1-2.6,84,-0.936804728998151,-0.0818027912111092,-0.370572809601437,-0.387945704579222,-0.0629301105598538
SSP1-2.6,85,-0.5014368429964,0.606900171090198,0.260260069412793,-0.226683008233374,0.268549474455154
SSP1-2.6,86,-0.925004990551647,0.24931881477422,0.374475677450884,-0.681511021655307,-0.056227098653731
SSP1-2.6,87,-1.07121289248078,0.166797327984371,0.942969754515066,-0.607557602278334,-0.554969742160318
SSP1-2.6,88,-1.09783895164731,-0.763391244002238,-0.338226220138041,-0.574941786650976,-0.120480932950522
SSP1-2.6,89,-1.0858445180076,0.398113633327239,0.671026189661323,-0.490440492543766,-0.208083089980575
SSP1-2.6,90,-0.785667389033214,1.40529399798749,-1.07085642757517,-0.545601705941111,0.229879689335482
SSP1-2.6,91,-1.0571831104845,0.67043050818573,-0.559394094387941,-1.14764088663646,0.298330360677774
SSP1-2.6,92,-0.87173487510079,-0.182710505430126,-0.542501771250069,-0.332362730234151,-0.579224402288805
SSP1-2.6,93,-1.25546858550195,-0.458407744706001,-0.129174301524361,-0.374776281956185,0.134230368734414
SSP1-2.6,94,-0.85894975443809,-0.282577799074994,-1.38038773889558,-0.5899778263262,0.0494808034953741
SSP1-2.6,95,-1.44660982201193,-0.389870050014806,0.752249326025826,-0.935742306333802,-0.0937017088225995
SSP1-2.6,96,0.170425169551254,-0.45382329842151,-1.39132692220418,0.542257123683028,-0.0729521143380145
SSP1-2.6,97,-0.302995313578528,0.846597199234517,0.174007666190726,-0.268505860999074,0.164355896359209
SSP1-2.6,98,-1.22284418590387,-0.556785690756596,-0.446365837422146,-0.877534446853155,-0.288487591485495
SSP1-2.6,99,-0.319559062878505,0.290844107594028,0.455906985452643,-0.490513168981189,0.206247032141462
SSP1-2.6,100,-0.6637037127125,0.82922239385407,1.61295285703592,-0.494219818064634,-0.00674483611184548
SSP5-8.5,1,-1.62600314583956,0.612634127850689,-0.209078681936997,0.555820615264894,0.078931286046522
SSP5-8.5,2,-1.57416645865529,-0.301995422480075,-0.472558906785318,0.526812163964367,0.27823873113461
SSP5-8.5,3,-2.69692967427972,-0.563706127604725,0.935573754794828,-0.517740750528448,-0.11044396928499
SSP5-8.5,4,-1.05203249007934,-1.32242330722038,-0.487066870823336,1.19598549520967,0.237088946283247
SSP5-8.5,5,-1.1703816989664,-0.922461820221758,-0.145067550623532,0.625260870944746,0.245388026283827
SSP5-8.5,6,-1.58952009992196,-1.26832240612174,0.795378457814818,0.253629457849885,0.299794381201017
SSP5-8.5,7,-1.56556587049555,0.300349699681313,0.685374662574152,0.4274201183194,-0.338699574090857
SSP5-8.5,8,-1.54994634962122,-0.116211746472215,-0.326718072882752,0.583357802627516,-0.207777416914229
SSP5-8.5,9,-1.07685205046705,0.136210842643415,0.272502385555402,0.683669264324209,0.0509906819703117
SSP5-8.5,10,-1.0138819645037,-0.575564347135858,-0.625251420896782,0.921824350116105,0.261220440942676
SSP5-8.5,11,-1.42548060653737,-1.06641981297353,1.37099329496323,0.652592364771042,0.429610768088326
SSP5-8.5,12,-1.80557908682253,-1.29457038889614,-0.559156225945077,0.295937027863068,-0.194922739858689
SSP5-8.5,13,-1.0158565310239,-1.43308940154484,-0.868141716695173,1.22194466766935,-0.0827446083124994
SSP5-8.5,14,-2.11545539892729,-0.862392958586924,-1.11748019159949,0.414284093418629,0.269907696092831
SSP5-8.5,15,-1.17848005350052,-0.053724151703773,-0.918528115917088,0.494847462438782,-0.0989921391579014
SSP5-8.5,16,-1.36778835199395,-0.922494759315127,-0.23368186061978,0.508479646447893,-0.265310078680034
SSP5-8.5,17,-1.50472990182005,-0.983152083711601,-0.591407697111433,0.622440263998629,0.125735781069104
SSP5-8.5,18,-1.96655275574877,0.42406206201421,0.413217905375869,-0.0495415302698044,-0.13287690550034
